2{'timestamp': '194301.00', 'gps_qual': '4', 'latitude': '4433.9464253', 'age_gps_data': '0.32', 'lon_direction': 'W', 'antenna_altitude': '49.967', 'easting': 2279694.2432426345, 'geo_sep': '', 'northing': 103693.43088505324, 'lat_direction': 'N', 'lond': 123.27391601833334, 'longitude': '12316.4349611', 'latd': 44.565773755, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194304.00', 'gps_qual': '4', 'latitude': '4433.9458946', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '49.995', 'easting': 2279694.2984200744, 'geo_sep': '', 'northing': 103692.44557426404, 'lat_direction': 'N', 'lond': 123.27391489833333, 'longitude': '12316.4348939', 'latd': 44.56576491, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194305.00', 'gps_qual': '4', 'latitude': '4433.9461710', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '49.969', 'easting': 2279694.2633302817, 'geo_sep': '', 'northing': 103692.95896354876, 'lat_direction': 'N', 'lond': 123.27391556166667, 'longitude': '12316.4349337', 'latd': 44.56576951666667, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194305.00', 'gps_qual': '4', 'latitude': '4433.9464251', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '49.967', 'easting': 2279694.237937302, 'geo_sep': '', 'northing': 103693.43069666903, 'lat_direction': 'N', 'lond': 123.273916085, 'longitude': '12316.4349651', 'latd': 44.56577375166667, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194305.00', 'gps_qual': '4', 'latitude': '4433.9458924', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '49.991', 'easting': 2279694.295898533, 'geo_sep': '', 'northing': 103692.44158415683, 'lat_direction': 'N', 'lond': 123.27391492833334, 'longitude': '12316.4348957', 'latd': 44.565764873333336, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194306.00', 'gps_qual': '4', 'latitude': '4433.9461717', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '49.964', 'easting': 2279694.2645656224, 'geo_sep': '', 'northing': 103692.96021825355, 'lat_direction': 'N', 'lond': 123.27391554666667, 'longitude': '12316.4349328', 'latd': 44.565769528333334, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194306.00', 'gps_qual': '4', 'latitude': '4433.9464267', 'age_gps_data': '0.62', 'lon_direction': 'W', 'antenna_altitude': '49.957', 'easting': 2279694.239891437, 'geo_sep': '', 'northing': 103693.43359443359, 'lat_direction': 'N', 'lond': 123.27391606166667, 'longitude': '12316.4349637', 'latd': 44.56577377833333, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194306.00', 'gps_qual': '4', 'latitude': '4433.9458950', 'age_gps_data': '0.29', 'lon_direction': 'W', 'antenna_altitude': '49.985', 'easting': 2279694.2959315097, 'geo_sep': '', 'northing': 103692.4464009637, 'lat_direction': 'N', 'lond': 123.27391493, 'longitude': '12316.4348958', 'latd': 44.565764916666666, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194307.00', 'gps_qual': '4', 'latitude': '4433.9461707', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '49.962', 'easting': 2279694.2643697346, 'geo_sep': '', 'northing': 103692.95837192796, 'lat_direction': 'N', 'lond': 123.27391554833333, 'longitude': '12316.4349329', 'latd': 44.565769511666666, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194307.00', 'gps_qual': '4', 'latitude': '4433.9464258', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '49.959', 'easting': 2279694.2391726426, 'geo_sep': '', 'northing': 103693.43195137568, 'lat_direction': 'N', 'lond': 123.27391607, 'longitude': '12316.4349642', 'latd': 44.56577376333333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194307.00', 'gps_qual': '4', 'latitude': '4433.9458943', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '49.992', 'easting': 2279694.2954900633, 'geo_sep': '', 'northing': 103692.44511898793, 'lat_direction': 'N', 'lond': 123.273914935, 'longitude': '12316.4348961', 'latd': 44.565764905, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194308.00', 'gps_qual': '4', 'latitude': '4433.9461675', 'age_gps_data': '0.19', 'lon_direction': 'W', 'antenna_altitude': '49.974', 'easting': 2279694.2662833454, 'geo_sep': '', 'northing': 103692.95237642899, 'lat_direction': 'N', 'lond': 123.27391552166667, 'longitude': '12316.4349313', 'latd': 44.565769458333335, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194308.00', 'gps_qual': '4', 'latitude': '4433.9464239', 'age_gps_data': '0.15', 'lon_direction': 'W', 'antenna_altitude': '49.959', 'easting': 2279694.237596381, 'geo_sep': '', 'northing': 103693.42848471459, 'lat_direction': 'N', 'lond': 123.27391608833334, 'longitude': '12316.4349653', 'latd': 44.56577373166667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194308.00', 'gps_qual': '4', 'latitude': '4433.9458899', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '49.991', 'easting': 2279694.2970627556, 'geo_sep': '', 'northing': 103692.43691153452, 'lat_direction': 'N', 'lond': 123.27391491166667, 'longitude': '12316.4348947', 'latd': 44.56576483166667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194309.00', 'gps_qual': '4', 'latitude': '4433.9461683', 'age_gps_data': '0.56', 'lon_direction': 'W', 'antenna_altitude': '49.969', 'easting': 2279694.269642091, 'geo_sep': '', 'northing': 103692.95374350529, 'lat_direction': 'N', 'lond': 123.27391548, 'longitude': '12316.4349288', 'latd': 44.56576947166667, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194309.00', 'gps_qual': '4', 'latitude': '4433.9464243', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '49.955', 'easting': 2279694.2425174834, 'geo_sep': '', 'northing': 103693.42905690614, 'lat_direction': 'N', 'lond': 123.27391602666667, 'longitude': '12316.4349616', 'latd': 44.565773738333334, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194309.00', 'gps_qual': '4', 'latitude': '4433.9458914', 'age_gps_data': '0.26', 'lon_direction': 'W', 'antenna_altitude': '49.992', 'easting': 2279694.299539794, 'geo_sep': '', 'northing': 103692.43960603327, 'lat_direction': 'N', 'lond': 123.27391488166667, 'longitude': '12316.4348929', 'latd': 44.56576485666667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194310.00', 'gps_qual': '4', 'latitude': '4433.9461689', 'age_gps_data': '0.27', 'lon_direction': 'W', 'antenna_altitude': '49.966', 'easting': 2279694.266372348, 'geo_sep': '', 'northing': 103692.954967645, 'lat_direction': 'N', 'lond': 123.27391552166667, 'longitude': '12316.4349313', 'latd': 44.56576948166666, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194310.00', 'gps_qual': '4', 'latitude': '4433.9464251', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '49.958', 'easting': 2279694.239657404, 'geo_sep': '', 'northing': 103693.43063758593, 'lat_direction': 'N', 'lond': 123.27391606333333, 'longitude': '12316.4349638', 'latd': 44.56577375166667, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194310.00', 'gps_qual': '4', 'latitude': '4433.9458926', 'age_gps_data': '0.67', 'lon_direction': 'W', 'antenna_altitude': '49.986', 'easting': 2279694.2990868194, 'geo_sep': '', 'northing': 103692.4418452559, 'lat_direction': 'N', 'lond': 123.27391488833334, 'longitude': '12316.4348933', 'latd': 44.56576487666667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194311.00', 'gps_qual': '4', 'latitude': '4433.9461620', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '49.944', 'easting': 2279694.267124529, 'geo_sep': '', 'northing': 103692.94215574022, 'lat_direction': 'N', 'lond': 123.27391550666667, 'longitude': '12316.4349304', 'latd': 44.565769366666665, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194311.00', 'gps_qual': '4', 'latitude': '4433.9464274', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '49.957', 'easting': 2279694.2371573118, 'geo_sep': '', 'northing': 103693.434985484, 'lat_direction': 'N', 'lond': 123.27391609666667, 'longitude': '12316.4349658', 'latd': 44.56577379, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194311.00', 'gps_qual': '4', 'latitude': '4433.9458925', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '49.991', 'easting': 2279694.2978896257, 'geo_sep': '', 'northing': 103692.44170107227, 'lat_direction': 'N', 'lond': 123.27391490333333, 'longitude': '12316.4348942', 'latd': 44.565764875, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194312.00', 'gps_qual': '4', 'latitude': '4433.9461629', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '49.949', 'easting': 2279694.267711006, 'geo_sep': '', 'northing': 103692.94380334578, 'lat_direction': 'N', 'lond': 123.2739155, 'longitude': '12316.4349300', 'latd': 44.56576938166667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194312.00', 'gps_qual': '4', 'latitude': '4433.9464262', 'age_gps_data': '0.62', 'lon_direction': 'W', 'antenna_altitude': '49.952', 'easting': 2279694.236684079, 'geo_sep': '', 'northing': 103693.43277807347, 'lat_direction': 'N', 'lond': 123.27391610166667, 'longitude': '12316.4349661', 'latd': 44.56577377, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194312.00', 'gps_qual': '4', 'latitude': '4433.9458925', 'age_gps_data': '0.24', 'lon_direction': 'W', 'antenna_altitude': '49.992', 'easting': 2279694.2980219396, 'geo_sep': '', 'northing': 103692.44169652648, 'lat_direction': 'N', 'lond': 123.27391490166667, 'longitude': '12316.4348941', 'latd': 44.565764875, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194313.00', 'gps_qual': '4', 'latitude': '4433.9461603', 'age_gps_data': '1.58', 'lon_direction': 'W', 'antenna_altitude': '49.948', 'easting': 2279694.2667518244, 'geo_sep': '', 'northing': 103692.93901835103, 'lat_direction': 'N', 'lond': 123.27391551, 'longitude': '12316.4349306', 'latd': 44.56576933833333, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194313.00', 'gps_qual': '4', 'latitude': '4433.9464264', 'age_gps_data': '1.62', 'lon_direction': 'W', 'antenna_altitude': '49.957', 'easting': 2279694.2361675305, 'geo_sep': '', 'northing': 103693.43316642754, 'lat_direction': 'N', 'lond': 123.27391610833334, 'longitude': '12316.4349665', 'latd': 44.56577377333333, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194313.00', 'gps_qual': '4', 'latitude': '4433.9458932', 'age_gps_data': '1.24', 'lon_direction': 'W', 'antenna_altitude': '49.991', 'easting': 2279694.297404864, 'geo_sep': '', 'northing': 103692.44301485922, 'lat_direction': 'N', 'lond': 123.27391491, 'longitude': '12316.4348946', 'latd': 44.56576488666666, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194314.00', 'gps_qual': '4', 'latitude': '4433.9464280', 'age_gps_data': '0.56', 'lon_direction': 'W', 'antenna_altitude': '49.955', 'easting': 2279694.2357399864, 'geo_sep': '', 'northing': 103693.43614599854, 'lat_direction': 'N', 'lond': 123.273916115, 'longitude': '12316.4349669', 'latd': 44.5657738, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '194314.00', 'gps_qual': '4', 'latitude': '4433.9464280', 'age_gps_data': '0.56', 'lon_direction': 'W', 'antenna_altitude': '49.955', 'easting': 2279694.2357399864, 'geo_sep': '', 'northing': 103693.43614599854, 'lat_direction': 'N', 'lond': 123.273916115, 'longitude': '12316.4349669', 'latd': 44.5657738, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194314.00', 'gps_qual': '4', 'latitude': '4433.9458945', 'age_gps_data': '0.04', 'lon_direction': 'W', 'antenna_altitude': '49.999', 'easting': 2279694.298413717, 'geo_sep': '', 'northing': 103692.44538917765, 'lat_direction': 'N', 'lond': 123.27391489833333, 'longitude': '12316.4348939', 'latd': 44.565764908333335, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194315.00', 'gps_qual': '4', 'latitude': '4433.9461656', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '49.964', 'easting': 2279694.2722490667, 'geo_sep': '', 'northing': 103692.94865071774, 'lat_direction': 'N', 'lond': 123.273915445, 'longitude': '12316.4349267', 'latd': 44.56576942666667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194315.00', 'gps_qual': '4', 'latitude': '4433.9464267', 'age_gps_data': '0.29', 'lon_direction': 'W', 'antenna_altitude': '49.962', 'easting': 2279694.237377443, 'geo_sep': '', 'northing': 103693.43368078396, 'lat_direction': 'N', 'lond': 123.27391609333333, 'longitude': '12316.4349656', 'latd': 44.56577377833333, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194315.00', 'gps_qual': '4', 'latitude': '4433.9458928', 'age_gps_data': '0.41', 'lon_direction': 'W', 'antenna_altitude': '49.995', 'easting': 2279694.2987025897, 'geo_sep': '', 'northing': 103692.44222906418, 'lat_direction': 'N', 'lond': 123.27391489333333, 'longitude': '12316.4348936', 'latd': 44.56576488, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194316.00', 'gps_qual': '4', 'latitude': '4433.9464290', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '49.972', 'easting': 2279694.236332822, 'geo_sep': '', 'northing': 103693.43797868863, 'lat_direction': 'N', 'lond': 123.27391610833334, 'longitude': '12316.4349665', 'latd': 44.56577381666666, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194316.00', 'gps_qual': '4', 'latitude': '4433.9464290', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '49.972', 'easting': 2279694.236332822, 'geo_sep': '', 'northing': 103693.43797868863, 'lat_direction': 'N', 'lond': 123.27391610833334, 'longitude': '12316.4349665', 'latd': 44.56577381666666, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194316.00', 'gps_qual': '4', 'latitude': '4433.9458945', 'age_gps_data': '0.17', 'lon_direction': 'W', 'antenna_altitude': '50.002', 'easting': 2279694.296032038, 'geo_sep': '', 'northing': 103692.44547098316, 'lat_direction': 'N', 'lond': 123.27391492833334, 'longitude': '12316.4348957', 'latd': 44.565764908333335, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194317.00', 'gps_qual': '4', 'latitude': '4433.9461702', 'age_gps_data': '0.62', 'lon_direction': 'W', 'antenna_altitude': '49.971', 'easting': 2279694.269101304, 'geo_sep': '', 'northing': 103692.95728288218, 'lat_direction': 'N', 'lond': 123.27391548833333, 'longitude': '12316.4349293', 'latd': 44.565769503333335, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194317.00', 'gps_qual': '4', 'latitude': '4433.9464280', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '49.967', 'easting': 2279694.2379893484, 'geo_sep': '', 'northing': 103693.43606873788, 'lat_direction': 'N', 'lond': 123.27391608666667, 'longitude': '12316.4349652', 'latd': 44.5657738, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194317.00', 'gps_qual': '4', 'latitude': '4433.9458961', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '50.000', 'easting': 2279694.2973245983, 'geo_sep': '', 'northing': 103692.44839147292, 'lat_direction': 'N', 'lond': 123.27391491333333, 'longitude': '12316.4348948', 'latd': 44.565764935, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194318.00', 'gps_qual': '4', 'latitude': '4433.9461705', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '49.975', 'easting': 2279694.2664740663, 'geo_sep': '', 'northing': 103692.95792903751, 'lat_direction': 'N', 'lond': 123.27391552166667, 'longitude': '12316.4349313', 'latd': 44.56576950833333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194318.00', 'gps_qual': '4', 'latitude': '4433.9464279', 'age_gps_data': '0.25', 'lon_direction': 'W', 'antenna_altitude': '49.969', 'easting': 2279694.236659839, 'geo_sep': '', 'northing': 103693.43592909724, 'lat_direction': 'N', 'lond': 123.27391610333333, 'longitude': '12316.4349662', 'latd': 44.56577379833333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
1{'timestamp': '194318.00', 'gps_qual': '4', 'latitude': '4433.9458964', 'age_gps_data': '0.28', 'lon_direction': 'W', 'antenna_altitude': '50.001', 'easting': 2279694.296682091, 'geo_sep': '', 'northing': 103692.4489694573, 'lat_direction': 'N', 'lond': 123.27391492166667, 'longitude': '12316.4348953', 'latd': 44.56576494, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194319.00', 'gps_qual': '4', 'latitude': '4433.9461696', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '49.976', 'easting': 2279694.2648290633, 'geo_sep': '', 'northing': 103692.95631779265, 'lat_direction': 'N', 'lond': 123.27391554166667, 'longitude': '12316.4349325', 'latd': 44.565769493333335, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194319.00', 'gps_qual': '4', 'latitude': '4433.9464288', 'age_gps_data': '0.68', 'lon_direction': 'W', 'antenna_altitude': '49.973', 'easting': 2279694.233673798, 'geo_sep': '', 'northing': 103693.43769941013, 'lat_direction': 'N', 'lond': 123.27391614166666, 'longitude': '12316.4349685', 'latd': 44.56577381333334, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
