3{'timestamp': '192224.00', 'gps_qual': '4', 'latitude': '4433.9099827', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.654', 'easting': 2279780.817990685, 'geo_sep': '', 'northing': 103622.9277399052, 'lat_direction': 'N', 'lond': 123.27279633833334, 'longitude': '12316.3677803', 'latd': 44.56516637833333, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '192233.00', 'gps_qual': '4', 'latitude': '4433.9099096', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.650', 'easting': 2279781.2920679213, 'geo_sep': '', 'northing': 103622.77600473724, 'lat_direction': 'N', 'lond': 123.27279030833333, 'longitude': '12316.3674185', 'latd': 44.56516516, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '192238.00', 'gps_qual': '4', 'latitude': '4433.9100556', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '47.653', 'easting': 2279780.3433714933, 'geo_sep': '', 'northing': 103623.07912310772, 'lat_direction': 'N', 'lond': 123.272802375, 'longitude': '12316.3681425', 'latd': 44.565167593333335, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
2{'timestamp': '192238.00', 'gps_qual': '4', 'latitude': '4433.9100556', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '47.653', 'easting': 2279780.3433714933, 'geo_sep': '', 'northing': 103623.07912310772, 'lat_direction': 'N', 'lond': 123.272802375, 'longitude': '12316.3681425', 'latd': 44.565167593333335, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '192234.00', 'gps_qual': '4', 'latitude': '4433.9099094', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.646', 'easting': 2279781.2909966754, 'geo_sep': '', 'northing': 103622.77567090746, 'lat_direction': 'N', 'lond': 123.27279032166666, 'longitude': '12316.3674193', 'latd': 44.565165156666666, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '192239.00', 'gps_qual': '4', 'latitude': '4433.9099819', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.652', 'easting': 2279780.822438621, 'geo_sep': '', 'northing': 103622.92610474676, 'lat_direction': 'N', 'lond': 123.27279628166667, 'longitude': '12316.3677769', 'latd': 44.565166365, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '192239.00', 'gps_qual': '4', 'latitude': '4433.9100547', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.657', 'easting': 2279780.3433143, 'geo_sep': '', 'northing': 103623.07745732088, 'lat_direction': 'N', 'lond': 123.272802375, 'longitude': '12316.3681425', 'latd': 44.56516757833333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '192235.00', 'gps_qual': '4', 'latitude': '4433.9099090', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.654', 'easting': 2279781.290706623, 'geo_sep': '', 'northing': 103622.77493964508, 'lat_direction': 'N', 'lond': 123.272790325, 'longitude': '12316.3674195', 'latd': 44.56516515, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '192240.00', 'gps_qual': '4', 'latitude': '4433.9099835', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.653', 'easting': 2279780.820820177, 'geo_sep': '', 'northing': 103622.9291251991, 'lat_direction': 'N', 'lond': 123.27279630333334, 'longitude': '12316.3677782', 'latd': 44.565166391666665, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '192240.00', 'gps_qual': '4', 'latitude': '4433.9100560', 'age_gps_data': '0.57', 'lon_direction': 'W', 'antenna_altitude': '47.658', 'easting': 2279780.342603009, 'geo_sep': '', 'northing': 103623.0798907131, 'lat_direction': 'N', 'lond': 123.272802385, 'longitude': '12316.3681431', 'latd': 44.5651676, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '192236.00', 'gps_qual': '4', 'latitude': '4433.9099094', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '47.649', 'easting': 2279781.293113747, 'geo_sep': '', 'northing': 103622.7755982196, 'lat_direction': 'N', 'lond': 123.272790295, 'longitude': '12316.3674177', 'latd': 44.565165156666666, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '192241.00', 'gps_qual': '4', 'latitude': '4433.9099814', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '47.653', 'easting': 2279780.8205544096, 'geo_sep': '', 'northing': 103622.92524291482, 'lat_direction': 'N', 'lond': 123.272796305, 'longitude': '12316.3677783', 'latd': 44.565166356666666, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '192241.00', 'gps_qual': '4', 'latitude': '4433.9100558', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.653', 'easting': 2279780.342457984, 'geo_sep': '', 'northing': 103623.07952508144, 'lat_direction': 'N', 'lond': 123.27280238666667, 'longitude': '12316.3681432', 'latd': 44.56516759666667, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '192237.00', 'gps_qual': '4', 'latitude': '4433.9099092', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.653', 'easting': 2279781.2938949387, 'geo_sep': '', 'northing': 103622.77520078793, 'lat_direction': 'N', 'lond': 123.272790285, 'longitude': '12316.3674171', 'latd': 44.56516515333333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '192242.00', 'gps_qual': '4', 'latitude': '4433.9100554', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.656', 'easting': 2279780.344152685, 'geo_sep': '', 'northing': 103623.07872567512, 'lat_direction': 'N', 'lond': 123.272802365, 'longitude': '12316.3681419', 'latd': 44.56516759, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '192242.00', 'gps_qual': '4', 'latitude': '4433.9100554', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.656', 'easting': 2279780.344152685, 'geo_sep': '', 'northing': 103623.07872567512, 'lat_direction': 'N', 'lond': 123.272802365, 'longitude': '12316.3681419', 'latd': 44.56516759, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
