2{'timestamp': '194148.00', 'gps_qual': '4', 'latitude': '4433.9464292', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '50.025', 'easting': 2279694.2425643643, 'geo_sep': '', 'northing': 103693.43813525885, 'lat_direction': 'N', 'lond': 123.27391603, 'longitude': '12316.4349618', 'latd': 44.56577382, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194151.00', 'gps_qual': '4', 'latitude': '4433.9458953', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '49.970', 'easting': 2279694.29370122, 'geo_sep': '', 'northing': 103692.4470334854, 'lat_direction': 'N', 'lond': 123.27391495833334, 'longitude': '12316.4348975', 'latd': 44.56576492166667, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '194152.00', 'gps_qual': '4', 'latitude': '4433.9464301', 'age_gps_data': '0.17', 'lon_direction': 'W', 'antenna_altitude': '50.047', 'easting': 2279694.243018526, 'geo_sep': '', 'northing': 103693.4397874074, 'lat_direction': 'N', 'lond': 123.273916025, 'longitude': '12316.4349615', 'latd': 44.565773835, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
2{'timestamp': '194152.00', 'gps_qual': '4', 'latitude': '4433.9464301', 'age_gps_data': '0.17', 'lon_direction': 'W', 'antenna_altitude': '50.047', 'easting': 2279694.243018526, 'geo_sep': '', 'northing': 103693.4397874074, 'lat_direction': 'N', 'lond': 123.273916025, 'longitude': '12316.4349615', 'latd': 44.565773835, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194152.00', 'gps_qual': '4', 'latitude': '4433.9458933', 'age_gps_data': '0.32', 'lon_direction': 'W', 'antenna_altitude': '49.985', 'easting': 2279694.296749644, 'geo_sep': '', 'northing': 103692.44322266988, 'lat_direction': 'N', 'lond': 123.27391491833333, 'longitude': '12316.4348951', 'latd': 44.565764888333334, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194153.00', 'gps_qual': '4', 'latitude': '4433.9461575', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '49.952', 'easting': 2279694.2599580428, 'geo_sep': '', 'northing': 103692.93406315334, 'lat_direction': 'N', 'lond': 123.27391559333333, 'longitude': '12316.4349356', 'latd': 44.56576929166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194153.00', 'gps_qual': '4', 'latitude': '4433.9464326', 'age_gps_data': '0.56', 'lon_direction': 'W', 'antenna_altitude': '50.046', 'easting': 2279694.241060414, 'geo_sep': '', 'northing': 103693.44448729884, 'lat_direction': 'N', 'lond': 123.27391605166666, 'longitude': '12316.4349631', 'latd': 44.56577387666667, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194153.00', 'gps_qual': '4', 'latitude': '4433.9458929', 'age_gps_data': '0.10', 'lon_direction': 'W', 'antenna_altitude': '49.978', 'easting': 2279694.299238209, 'geo_sep': '', 'northing': 103692.44239597209, 'lat_direction': 'N', 'lond': 123.27391488666666, 'longitude': '12316.4348932', 'latd': 44.56576488166667, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194154.00', 'gps_qual': '4', 'latitude': '4433.9464317', 'age_gps_data': '1.56', 'lon_direction': 'W', 'antenna_altitude': '50.054', 'easting': 2279694.2458988684, 'geo_sep': '', 'northing': 103693.44265335798, 'lat_direction': 'N', 'lond': 123.27391599, 'longitude': '12316.4349594', 'latd': 44.56577386166666, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
2{'timestamp': '194154.00', 'gps_qual': '4', 'latitude': '4433.9464317', 'age_gps_data': '1.56', 'lon_direction': 'W', 'antenna_altitude': '50.054', 'easting': 2279694.2458988684, 'geo_sep': '', 'northing': 103693.44265335798, 'lat_direction': 'N', 'lond': 123.27391599, 'longitude': '12316.4349594', 'latd': 44.56577386166666, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194154.00', 'gps_qual': '4', 'latitude': '4433.9459043', 'age_gps_data': '1.10', 'lon_direction': 'W', 'antenna_altitude': '49.975', 'easting': 2279694.2758815316, 'geo_sep': '', 'northing': 103692.46432303917, 'lat_direction': 'N', 'lond': 123.27391519, 'longitude': '12316.4349114', 'latd': 44.56576507166667, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194155.00', 'gps_qual': '4', 'latitude': '4433.9464319', 'age_gps_data': '0.09', 'lon_direction': 'W', 'antenna_altitude': '50.033', 'easting': 2279694.246176215, 'geo_sep': '', 'northing': 103693.44301444199, 'lat_direction': 'N', 'lond': 123.27391598666667, 'longitude': '12316.4349592', 'latd': 44.565773865, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
3{'timestamp': '194155.00', 'gps_qual': '4', 'latitude': '4433.9464319', 'age_gps_data': '0.09', 'lon_direction': 'W', 'antenna_altitude': '50.033', 'easting': 2279694.246176215, 'geo_sep': '', 'northing': 103693.44301444199, 'lat_direction': 'N', 'lond': 123.27391598666667, 'longitude': '12316.4349592', 'latd': 44.565773865, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194155.00', 'gps_qual': '4', 'latitude': '4433.9458976', 'age_gps_data': '0.66', 'lon_direction': 'W', 'antenna_altitude': '49.959', 'easting': 2279694.2905395525, 'geo_sep': '', 'northing': 103692.45140410587, 'lat_direction': 'N', 'lond': 123.273915, 'longitude': '12316.4349000', 'latd': 44.56576496, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194156.00', 'gps_qual': '4', 'latitude': '4433.9461579', 'age_gps_data': '0.21', 'lon_direction': 'W', 'antenna_altitude': '49.957', 'easting': 2279694.2607773645, 'geo_sep': '', 'northing': 103692.93477623351, 'lat_direction': 'N', 'lond': 123.27391558333333, 'longitude': '12316.4349350', 'latd': 44.565769298333336, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194156.00', 'gps_qual': '4', 'latitude': '4433.9464257', 'age_gps_data': '0.52', 'lon_direction': 'W', 'antenna_altitude': '50.041', 'easting': 2279694.255705717, 'geo_sep': '', 'northing': 103693.43119819183, 'lat_direction': 'N', 'lond': 123.27391586166667, 'longitude': '12316.4349517', 'latd': 44.56577376166667, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194156.00', 'gps_qual': '4', 'latitude': '4433.9458933', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '49.977', 'easting': 2279694.302174579, 'geo_sep': '', 'northing': 103692.44303633459, 'lat_direction': 'N', 'lond': 123.27391485, 'longitude': '12316.4348910', 'latd': 44.565764888333334, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194157.00', 'gps_qual': '4', 'latitude': '4433.9461568', 'age_gps_data': '0.62', 'lon_direction': 'W', 'antenna_altitude': '49.956', 'easting': 2279694.2682494163, 'geo_sep': '', 'northing': 103692.93248122372, 'lat_direction': 'N', 'lond': 123.27391548833333, 'longitude': '12316.4349293', 'latd': 44.56576928, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194157.00', 'gps_qual': '4', 'latitude': '4433.9464267', 'age_gps_data': '0.29', 'lon_direction': 'W', 'antenna_altitude': '50.051', 'easting': 2279694.255240029, 'geo_sep': '', 'northing': 103693.43306723982, 'lat_direction': 'N', 'lond': 123.27391586833333, 'longitude': '12316.4349521', 'latd': 44.56577377833333, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194157.00', 'gps_qual': '4', 'latitude': '4433.9458938', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '49.965', 'easting': 2279694.3069697223, 'geo_sep': '', 'northing': 103692.44379815832, 'lat_direction': 'N', 'lond': 123.27391479, 'longitude': '12316.4348874', 'latd': 44.565764896666664, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '194158.00', 'gps_qual': '4', 'latitude': '4433.9461612', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '49.950', 'easting': 2279694.2642950444, 'geo_sep': '', 'northing': 103692.94077048358, 'lat_direction': 'N', 'lond': 123.27391554166667, 'longitude': '12316.4349325', 'latd': 44.56576935333333, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194158.00', 'gps_qual': '4', 'latitude': '4433.9464270', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '50.042', 'easting': 2279694.256846888, 'geo_sep': '', 'northing': 103693.43356796261, 'lat_direction': 'N', 'lond': 123.27391584833333, 'longitude': '12316.4349509', 'latd': 44.565773783333334, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194158.00', 'gps_qual': '4', 'latitude': '4433.9459036', 'age_gps_data': '0.39', 'lon_direction': 'W', 'antenna_altitude': '50.006', 'easting': 2279694.288010055, 'geo_sep': '', 'northing': 103692.46260930877, 'lat_direction': 'N', 'lond': 123.27391503666666, 'longitude': '12316.4349022', 'latd': 44.56576506, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '194159.00', 'gps_qual': '4', 'latitude': '4433.9464287', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '50.040', 'easting': 2279694.2500745575, 'geo_sep': '', 'northing': 103693.43695077207, 'lat_direction': 'N', 'lond': 123.273915935, 'longitude': '12316.4349561', 'latd': 44.565773811666666, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
3{'timestamp': '194159.00', 'gps_qual': '4', 'latitude': '4433.9464287', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '50.040', 'easting': 2279694.2500745575, 'geo_sep': '', 'northing': 103693.43695077207, 'lat_direction': 'N', 'lond': 123.273915935, 'longitude': '12316.4349561', 'latd': 44.565773811666666, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194159.00', 'gps_qual': '4', 'latitude': '4433.9459019', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '49.997', 'easting': 2279694.2865788224, 'geo_sep': '', 'northing': 103692.45950827934, 'lat_direction': 'N', 'lond': 123.27391505333334, 'longitude': '12316.4349032', 'latd': 44.565765031666665, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '194200.00', 'gps_qual': '4', 'latitude': '4433.9461587', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '49.952', 'easting': 2279694.259505071, 'geo_sep': '', 'northing': 103692.93630237598, 'lat_direction': 'N', 'lond': 123.2739156, 'longitude': '12316.4349360', 'latd': 44.565769311666664, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194200.00', 'gps_qual': '4', 'latitude': '4433.9464285', 'age_gps_data': '0.25', 'lon_direction': 'W', 'antenna_altitude': '50.053', 'easting': 2279694.252575837, 'geo_sep': '', 'northing': 103693.43649424706, 'lat_direction': 'N', 'lond': 123.27391590333333, 'longitude': '12316.4349542', 'latd': 44.56577380833333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194200.00', 'gps_qual': '4', 'latitude': '4433.9459018', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '50.006', 'easting': 2279694.2865724647, 'geo_sep': '', 'northing': 103692.45932319295, 'lat_direction': 'N', 'lond': 123.27391505333334, 'longitude': '12316.4349032', 'latd': 44.56576503, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '194201.00', 'gps_qual': '4', 'latitude': '4433.9461614', 'age_gps_data': '0.25', 'lon_direction': 'W', 'antenna_altitude': '49.950', 'easting': 2279694.2653662837, 'geo_sep': '', 'northing': 103692.94110429939, 'lat_direction': 'N', 'lond': 123.27391552833333, 'longitude': '12316.4349317', 'latd': 44.565769356666664, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194201.00', 'gps_qual': '4', 'latitude': '4433.9464287', 'age_gps_data': '0.67', 'lon_direction': 'W', 'antenna_altitude': '50.041', 'easting': 2279694.2486190884, 'geo_sep': '', 'northing': 103693.43700076453, 'lat_direction': 'N', 'lond': 123.27391595333333, 'longitude': '12316.4349572', 'latd': 44.565773811666666, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194201.00', 'gps_qual': '4', 'latitude': '4433.9459006', 'age_gps_data': '0.41', 'lon_direction': 'W', 'antenna_altitude': '49.998', 'easting': 2279694.288877856, 'geo_sep': '', 'northing': 103692.45702034235, 'lat_direction': 'N', 'lond': 123.27391502333333, 'longitude': '12316.4349014', 'latd': 44.56576501, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '194202.00', 'gps_qual': '4', 'latitude': '4433.9461622', 'age_gps_data': '0.63', 'lon_direction': 'W', 'antenna_altitude': '49.952', 'easting': 2279694.266475667, 'geo_sep': '', 'northing': 103692.94254863821, 'lat_direction': 'N', 'lond': 123.273915515, 'longitude': '12316.4349309', 'latd': 44.56576937, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194202.00', 'gps_qual': '4', 'latitude': '4433.9464302', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '50.048', 'easting': 2279694.2546686446, 'geo_sep': '', 'northing': 103693.43957255408, 'lat_direction': 'N', 'lond': 123.27391587833333, 'longitude': '12316.4349527', 'latd': 44.565773836666665, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194202.00', 'gps_qual': '4', 'latitude': '4433.9459010', 'age_gps_data': '0.05', 'lon_direction': 'W', 'antenna_altitude': '49.998', 'easting': 2279694.2900941256, 'geo_sep': '', 'northing': 103692.45771978796, 'lat_direction': 'N', 'lond': 123.27391500833333, 'longitude': '12316.4349005', 'latd': 44.56576501666667, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '194203.00', 'gps_qual': '4', 'latitude': '4433.9461609', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '49.947', 'easting': 2279694.266922284, 'geo_sep': '', 'northing': 103692.94012432639, 'lat_direction': 'N', 'lond': 123.27391550833333, 'longitude': '12316.4349305', 'latd': 44.56576934833333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194203.00', 'gps_qual': '4', 'latitude': '4433.9464305', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '50.039', 'easting': 2279694.2516444605, 'geo_sep': '', 'northing': 103693.44023234583, 'lat_direction': 'N', 'lond': 123.27391591666667, 'longitude': '12316.4349550', 'latd': 44.56577384166667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194203.00', 'gps_qual': '4', 'latitude': '4433.9458988', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '50.000', 'easting': 2279694.2895573154, 'geo_sep': '', 'northing': 103692.45366150793, 'lat_direction': 'N', 'lond': 123.27391501333334, 'longitude': '12316.4349008', 'latd': 44.56576498, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '194204.00', 'gps_qual': '4', 'latitude': '4433.9461610', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '49.948', 'easting': 2279694.2649439066, 'geo_sep': '', 'northing': 103692.94037758745, 'lat_direction': 'N', 'lond': 123.27391553333334, 'longitude': '12316.4349320', 'latd': 44.56576935, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194204.00', 'gps_qual': '4', 'latitude': '4433.9464293', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '50.051', 'easting': 2279694.253817536, 'geo_sep': '', 'northing': 103693.43793404009, 'lat_direction': 'N', 'lond': 123.27391588833333, 'longitude': '12316.4349533', 'latd': 44.56577382166667, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194204.00', 'gps_qual': '4', 'latitude': '4433.9458996', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '50.002', 'easting': 2279694.288814282, 'geo_sep': '', 'northing': 103692.45516947191, 'lat_direction': 'N', 'lond': 123.27391502333333, 'longitude': '12316.4349014', 'latd': 44.56576499333333, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '194205.00', 'gps_qual': '4', 'latitude': '4433.9464258', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '50.052', 'easting': 2279694.256638282, 'geo_sep': '', 'northing': 103693.4313514661, 'lat_direction': 'N', 'lond': 123.27391585, 'longitude': '12316.4349510', 'latd': 44.56577376333333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
2{'timestamp': '194205.00', 'gps_qual': '4', 'latitude': '4433.9464258', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '50.052', 'easting': 2279694.256638282, 'geo_sep': '', 'northing': 103693.4313514661, 'lat_direction': 'N', 'lond': 123.27391585, 'longitude': '12316.4349510', 'latd': 44.56577376333333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
1{'timestamp': '194205.00', 'gps_qual': '4', 'latitude': '4433.9458999', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '49.997', 'easting': 2279694.287907147, 'geo_sep': '', 'northing': 103692.45575654786, 'lat_direction': 'N', 'lond': 123.273915035, 'longitude': '12316.4349021', 'latd': 44.565764998333336, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '194206.00', 'gps_qual': '4', 'latitude': '4433.9461617', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '49.950', 'easting': 2279694.2583726346, 'geo_sep': '', 'northing': 103692.94190043397, 'lat_direction': 'N', 'lond': 123.27391561666667, 'longitude': '12316.4349370', 'latd': 44.56576936166667, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '194206.00', 'gps_qual': '4', 'latitude': '4433.9464302', 'age_gps_data': '0.29', 'lon_direction': 'W', 'antenna_altitude': '50.037', 'easting': 2279694.2443480375, 'geo_sep': '', 'northing': 103693.43992704712, 'lat_direction': 'N', 'lond': 123.27391600833333, 'longitude': '12316.4349605', 'latd': 44.565773836666665, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '05', 'horizontal_dil': '1.7', 'altitude_units': 'M'}
