{'timestamp': '040957.00', 'gps_qual': '4', 'latitude': '4434.0458808', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '50.383', 'easting': 2279609.9722246183, 'geo_sep': '', 'northing': 103880.62243998144, 'lat_direction': 'N', 'lond': 123.275057185, 'longitude': '12316.5034311', 'latd': 44.567431346666666, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041012.00', 'gps_qual': '4', 'latitude': '4434.0458839', 'age_gps_data': '0.64', 'lon_direction': 'W', 'antenna_altitude': '50.374', 'easting': 2279609.9729510257, 'geo_sep': '', 'northing': 103880.62815948762, 'lat_direction': 'N', 'lond': 123.27505717833333, 'longitude': '12316.5034307', 'latd': 44.56743139833333, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041013.00', 'gps_qual': '4', 'latitude': '4434.0458833', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '50.377', 'easting': 2279609.9713251274, 'geo_sep': '', 'northing': 103880.62710352335, 'lat_direction': 'N', 'lond': 123.27505719833333, 'longitude': '12316.5034319', 'latd': 44.56743138833333, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041014.00', 'gps_qual': '4', 'latitude': '4434.0458829', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '50.371', 'easting': 2279609.971564309, 'geo_sep': '', 'northing': 103880.62635408342, 'lat_direction': 'N', 'lond': 123.275057195, 'longitude': '12316.5034317', 'latd': 44.567431381666665, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041015.00', 'gps_qual': '4', 'latitude': '4434.0458843', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '50.378', 'easting': 2279609.9744318924, 'geo_sep': '', 'northing': 103880.62884982489, 'lat_direction': 'N', 'lond': 123.27505716, 'longitude': '12316.5034296', 'latd': 44.567431405, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041016.00', 'gps_qual': '4', 'latitude': '4434.0458851', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '50.382', 'easting': 2279609.9736889033, 'geo_sep': '', 'northing': 103880.63035780005, 'lat_direction': 'N', 'lond': 123.27505717, 'longitude': '12316.5034302', 'latd': 44.567431418333335, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041017.00', 'gps_qual': '4', 'latitude': '4434.0458839', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '50.376', 'easting': 2279609.9744064524, 'geo_sep': '', 'northing': 103880.62810947653, 'lat_direction': 'N', 'lond': 123.27505716, 'longitude': '12316.5034296', 'latd': 44.56743139833333, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041018.00', 'gps_qual': '4', 'latitude': '4434.0458849', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '50.377', 'easting': 2279609.971559197, 'geo_sep': '', 'northing': 103880.63006036915, 'lat_direction': 'N', 'lond': 123.27505719666667, 'longitude': '12316.5034318', 'latd': 44.567431415, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041019.00', 'gps_qual': '4', 'latitude': '4434.0458843', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '50.391', 'easting': 2279609.975490386, 'geo_sep': '', 'northing': 103880.62881345209, 'lat_direction': 'N', 'lond': 123.27505714666667, 'longitude': '12316.5034288', 'latd': 44.567431405, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041020.00', 'gps_qual': '4', 'latitude': '4434.0458849', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '50.389', 'easting': 2279609.975396235, 'geo_sep': '', 'northing': 103880.62992851995, 'lat_direction': 'N', 'lond': 123.27505714833333, 'longitude': '12316.5034289', 'latd': 44.567431415, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041021.00', 'gps_qual': '4', 'latitude': '4434.0458846', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '50.395', 'easting': 2279609.975906399, 'geo_sep': '', 'northing': 103880.6293550739, 'lat_direction': 'N', 'lond': 123.27505714166666, 'longitude': '12316.5034285', 'latd': 44.56743141, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041022.00', 'gps_qual': '4', 'latitude': '4434.0458846', 'age_gps_data': '0.67', 'lon_direction': 'W', 'antenna_altitude': '50.393', 'easting': 2279609.973127857, 'geo_sep': '', 'northing': 103880.6294505503, 'lat_direction': 'N', 'lond': 123.27505717666666, 'longitude': '12316.5034306', 'latd': 44.56743141, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041023.00', 'gps_qual': '4', 'latitude': '4434.0458856', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '50.391', 'easting': 2279609.97610231, 'geo_sep': '', 'northing': 103880.63120139576, 'lat_direction': 'N', 'lond': 123.27505714, 'longitude': '12316.5034284', 'latd': 44.567431426666666, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
{'timestamp': '041024.00', 'gps_qual': '4', 'latitude': '4434.0458848', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '50.389', 'easting': 2279609.9772422356, 'geo
