1{'age_gps_data': '0.64', 'easting': 2279609.9303231137, 'latd': 44.56742685, 'lat_direction': 'N', 'timestamp': '040800.00', 'lond': 123.27505749666666, 'gps_qual': '4', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034498', 'antenna_altitude': '50.436', 'geo_sep': '', 'latitude': '4434.0456110', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.12392570265}
3{'age_gps_data': '0.59', 'easting': 2279610.0274336007, 'latd': 44.56743586333333, 'lat_direction': 'N', 'timestamp': '040806.00', 'lond': 123.27505670666666, 'gps_qual': '4', 'ref_station_id': '0244*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034024', 'antenna_altitude': '50.477', 'geo_sep': '', 'latitude': '4434.0461518', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12272064853}
2{'age_gps_data': '0.62', 'easting': 2279609.970949888, 'latd': 44.56743129, 'lat_direction': 'N', 'timestamp': '040806.00', 'lond': 123.27505719833333, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034319', 'antenna_altitude': '50.429', 'geo_sep': '', 'latitude': '4434.0458774', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61618339829}
1{'age_gps_data': '0.69', 'easting': 2279609.926586588, 'latd': 44.567426841666666, 'lat_direction': 'N', 'timestamp': '040804.00', 'lond': 123.27505754333333, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034526', 'antenna_altitude': '50.424', 'geo_sep': '', 'latitude': '4434.0456105', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.12312757224}
3{'age_gps_data': '0.74', 'easting': 2279610.031685401, 'latd': 44.567435833333334, 'lat_direction': 'N', 'timestamp': '040807.00', 'lond': 123.27505665166667, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033991', 'antenna_altitude': '50.475', 'geo_sep': '', 'latitude': '4434.0461500', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.11923904996}
2{'age_gps_data': '0.62', 'easting': 2279609.975012138, 'latd': 44.567431245, 'lat_direction': 'N', 'timestamp': '040807.00', 'lond': 123.275057145, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034287', 'antenna_altitude': '50.427', 'geo_sep': '', 'latitude': '4434.0458747', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61104056332}
1{'age_gps_data': '0.45', 'easting': 2279609.935559584, 'latd': 44.56742687, 'lat_direction': 'N', 'timestamp': '040805.00', 'lond': 123.27505743166667, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034459', 'antenna_altitude': '50.439', 'geo_sep': '', 'latitude': '4434.0456122', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.12596943323}
3{'age_gps_data': '0.48', 'easting': 2279610.0261995243, 'latd': 44.567435886666665, 'lat_direction': 'N', 'timestamp': '040808.00', 'lond': 123.27505672333334, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034034', 'antenna_altitude': '50.472', 'geo_sep': '', 'latitude': '4434.0461532', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12535733171}
1{'age_gps_data': '0.66', 'easting': 2279609.931534244, 'latd': 44.56742689, 'lat_direction': 'N', 'timestamp': '040806.00', 'lond': 123.27505748333333, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034490', 'antenna_altitude': '50.433', 'geo_sep': '', 'latitude': '4434.0456134', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.12833141629}
2{'age_gps_data': '0.68', 'easting': 2279609.971719566, 'latd': 44.567431318333334, 'lat_direction': 'N', 'timestamp': '040808.00', 'lond': 123.27505719, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034314', 'antenna_altitude': '50.415', 'geo_sep': '', 'latitude': '4434.0458791', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61930714361}
3{'age_gps_data': '0.75', 'easting': 2279610.0285429712, 'latd': 44.567435876666664, 'lat_direction': 'N', 'timestamp': '040809.00', 'lond': 123.27505669333334, 'gps_qual': '4', 'ref_station_id': '0244*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034016', 'antenna_altitude': '50.466', 'geo_sep': '', 'latitude': '4434.0461526', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12416497432}
2{'age_gps_data': '0.50', 'easting': 2279609.9725503465, 'latd': 44.567431293333335, 'lat_direction': 'N', 'timestamp': '040809.00', 'lond': 123.27505717833333, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034307', 'antenna_altitude': '50.416', 'geo_sep': '', 'latitude': '4434.0458776', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61649901327}
1{'age_gps_data': '0.64', 'easting': 2279609.9351244885, 'latd': 44.56742686, 'lat_direction': 'N', 'timestamp': '040807.00', 'lond': 123.27505743666667, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034462', 'antenna_altitude': '50.426', 'geo_sep': '', 'latitude': '4434.0456116', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.1248725513}
1{'age_gps_data': '0.71', 'easting': 2279609.9302759767, 'latd': 44.56742694166667, 'lat_direction': 'N', 'timestamp': '040808.00', 'lond': 123.27505750166667, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034501', 'antenna_altitude': '50.419', 'geo_sep': '', 'latitude': '4434.0456165', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.13411912415}
3{'age_gps_data': '0.54', 'easting': 2279610.0304564396, 'latd': 44.567435823333334, 'lat_direction': 'N', 'timestamp': '040810.00', 'lond': 123.27505666666667, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034000', 'antenna_altitude': '50.475', 'geo_sep': '', 'latitude': '4434.0461494', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.11816944648}
2{'age_gps_data': '0.67', 'easting': 2279609.977344115, 'latd': 44.56743126666667, 'lat_direction': 'N', 'timestamp': '040810.00', 'lond': 123.27505711666667, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034270', 'antenna_altitude': '50.429', 'geo_sep': '', 'latitude': '4434.0458760', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61336940154}
3{'age_gps_data': '0.72', 'easting': 2279610.02824019, 'latd': 44.56743586666666, 'lat_direction': 'N', 'timestamp': '040811.00', 'lond': 123.27505669666667, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034018', 'antenna_altitude': '50.459', 'geo_sep': '', 'latitude': '4434.0461520', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12306354381}
1{'age_gps_data': '0.45', 'easting': 2279609.9300800655, 'latd': 44.567426925, 'lat_direction': 'N', 'timestamp': '040809.00', 'lond': 123.27505750333333, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034502', 'antenna_altitude': '50.419', 'geo_sep': '', 'latitude': '4434.0456155', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.1322727995}
2{'age_gps_data': '0.36', 'easting': 2279609.9748568824, 'latd': 44.56743130833333, 'lat_direction': 'N', 'timestamp': '040811.00', 'lond': 123.27505715, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034290', 'antenna_altitude': '50.416', 'geo_sep': '', 'latitude': '4434.0458785', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61808750499}
3{'age_gps_data': '0.56', 'easting': 2279610.0293368427, 'latd': 44.567435876666664, 'lat_direction': 'N', 'timestamp': '040812.00', 'lond': 123.27505668333333, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034010', 'antenna_altitude': '50.454', 'geo_sep': '', 'latitude': '4434.0461526', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12413769495}
1{'age_gps_data': '0.68', 'easting': 2279609.934054525, 'latd': 44.56742689166666, 'lat_direction': 'N', 'timestamp': '040810.00', 'lond': 123.27505745166667, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034471', 'antenna_altitude': '50.426', 'geo_sep': '', 'latitude': '4434.0456135', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.12843012065}
2{'age_gps_data': '0.70', 'easting': 2279609.975821225, 'latd': 44.567431318333334, 'lat_direction': 'N', 'timestamp': '040812.00', 'lond': 123.27505713833334, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034283', 'antenna_altitude': '50.415', 'geo_sep': '', 'latitude': '4434.0458791', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61916620098}
3{'age_gps_data': '0.10', 'easting': 2279610.033499604, 'latd': 44.567435823333334, 'lat_direction': 'N', 'timestamp': '040813.00', 'lond': 123.27505662833333, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033977', 'antenna_altitude': '50.460', 'geo_sep': '', 'latitude': '4434.0461494', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.11806487758}
1{'age_gps_data': '0.71', 'easting': 2279609.9299413934, 'latd': 44.567426923333336, 'lat_direction': 'N', 'timestamp': '040811.00', 'lond': 123.275057505, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034503', 'antenna_altitude': '50.411', 'geo_sep': '', 'latitude': '4434.0456154', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.13209225982}
2{'age_gps_data': '0.75', 'easting': 2279609.9819750204, 'latd': 44.56743126666667, 'lat_direction': 'N', 'timestamp': '040813.00', 'lond': 123.27505705833333, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034235', 'antenna_altitude': '50.427', 'geo_sep': '', 'latitude': '4434.0458760', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.6132102739}
3{'age_gps_data': '0.52', 'easting': 2279610.0332922214, 'latd': 44.56743583833333, 'lat_direction': 'N', 'timestamp': '040814.00', 'lond': 123.27505663166667, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033979', 'antenna_altitude': '50.461', 'geo_sep': '', 'latitude': '4434.0461503', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.11973975226}
1{'age_gps_data': '0.75', 'easting': 2279609.9321906916, 'latd': 44.567426923333336, 'lat_direction': 'N', 'timestamp': '040812.00', 'lond': 123.27505747666666, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034486', 'antenna_altitude': '50.417', 'geo_sep': '', 'latitude': '4434.0456154', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.13201496936}
2{'age_gps_data': '0.46', 'easting': 2279609.9799089157, 'latd': 44.56743128, 'lat_direction': 'N', 'timestamp': '040814.00', 'lond': 123.275057085, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034251', 'antenna_altitude': '50.419', 'geo_sep': '', 'latitude': '4434.0458768', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61476371344}
3{'age_gps_data': '0.71', 'easting': 2279610.0300798314, 'latd': 44.56743586333333, 'lat_direction': 'N', 'timestamp': '040815.00', 'lond': 123.27505667333334, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034004', 'antenna_altitude': '50.458', 'geo_sep': '', 'latitude': '4434.0461518', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12262971886}
1{'age_gps_data': '0.46', 'easting': 2279609.9369208603, 'latd': 44.56742688, 'lat_direction': 'N', 'timestamp': '040813.00', 'lond': 123.275057415, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034449', 'antenna_altitude': '50.420', 'geo_sep': '', 'latitude': '4434.0456128', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.12703449}
2{'age_gps_data': '0.73', 'easting': 2279609.979575579, 'latd': 44.56743129666667, 'lat_direction': 'N', 'timestamp': '040815.00', 'lond': 123.27505709, 'gps_qual': '4', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034254', 'antenna_altitude': '50.425', 'geo_sep': '', 'latitude': '4434.0458778', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.6166282231}
3{'age_gps_data': '0.43', 'easting': 2279610.0284157717, 'latd': 44.567435843333335, 'lat_direction': 'N', 'timestamp': '040816.00', 'lond': 123.27505669333334, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034016', 'antenna_altitude': '50.453', 'geo_sep': '', 'latitude': '4434.0461506', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.1204632353}
1{'age_gps_data': '0.75', 'easting': 2279609.9349374343, 'latd': 44.567426915, 'lat_direction': 'N', 'timestamp': '040814.00', 'lond': 123.27505744166666, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034465', 'antenna_altitude': '50.416', 'geo_sep': '', 'latitude': '4434.0456149', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.13099405728}
2{'age_gps_data': '0.41', 'easting': 2279609.9760400783, 'latd': 44.56743127166666, 'lat_direction': 'N', 'timestamp': '040816.00', 'lond': 123.27505713333333, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034280', 'antenna_altitude': '50.418', 'geo_sep': '', 'latitude': '4434.0458763', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61397012696}
3{'age_gps_data': '0.69', 'easting': 2279610.02986609, 'latd': 44.567435876666664, 'lat_direction': 'N', 'timestamp': '040817.00', 'lond': 123.27505667666667, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034006', 'antenna_altitude': '50.449', 'geo_sep': '', 'latitude': '4434.0461526', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12411950901}
1{'age_gps_data': '0.39', 'easting': 2279609.932669058, 'latd': 44.56742691, 'lat_direction': 'N', 'timestamp': '040815.00', 'lond': 123.27505747, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034482', 'antenna_altitude': '50.421', 'geo_sep': '', 'latitude': '4434.0456146', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.13051608857}
2{'age_gps_data': '0.69', 'easting': 2279609.9755935115, 'latd': 44.567431293333335, 'lat_direction': 'N', 'timestamp': '040817.00', 'lond': 123.27505714, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034284', 'antenna_altitude': '50.420', 'geo_sep': '', 'latitude': '4434.0458776', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61639444437}
3{'age_gps_data': '0.46', 'easting': 2279610.0329474146, 'latd': 44.567435886666665, 'lat_direction': 'N', 'timestamp': '040818.00', 'lond': 123.27505663833334, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033983', 'antenna_altitude': '50.454', 'geo_sep': '', 'latitude': '4434.0461532', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12512546033}
1{'age_gps_data': '0.54', 'easting': 2279609.9310813174, 'latd': 44.56742691, 'lat_direction': 'N', 'timestamp': '040816.00', 'lond': 123.27505749, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034494', 'antenna_altitude': '50.419', 'geo_sep': '', 'latitude': '4434.0456146', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.13057064638}
2{'age_gps_data': '0.44', 'easting': 2279609.9798223726, 'latd': 44.567431326666664, 'lat_direction': 'N', 'timestamp': '040818.00', 'lond': 123.27505708833333, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034253', 'antenna_altitude': '50.417', 'geo_sep': '', 'latitude': '4434.0458796', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61995523982}
3{'age_gps_data': '0.73', 'easting': 2279610.0301943114, 'latd': 44.56743589333333, 'lat_direction': 'N', 'timestamp': '040819.00', 'lond': 123.27505667333334, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034004', 'antenna_altitude': '50.452', 'geo_sep': '', 'latitude': '4434.0461536', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12596128322}
1{'age_gps_data': '0.71', 'easting': 2279609.931258149, 'latd': 44.567426921666666, 'lat_direction': 'N', 'timestamp': '040817.00', 'lond': 123.27505748833333, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034493', 'antenna_altitude': '50.416', 'geo_sep': '', 'latitude': '4434.0456153', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.1318617072}
2{'age_gps_data': '0.67', 'easting': 2279609.9797587725, 'latd': 44.56743131, 'lat_direction': 'N', 'timestamp': '040819.00', 'lond': 123.27505708833333, 'gps_qual': '4', 'ref_station_id': '0244*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034253', 'antenna_altitude': '50.424', 'geo_sep': '', 'latitude': '4434.0458786', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103880.61810437031}
3{'age_gps_data': '0.48', 'easting': 2279610.0274018007, 'latd': 44.567435855, 'lat_direction': 'N', 'timestamp': '040820.00', 'lond': 123.27505670666666, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034024', 'antenna_altitude': '50.454', 'geo_sep': '', 'latitude': '4434.0461513', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12179521378}
1{'age_gps_data': '0.40', 'easting': 2279609.930030433, 'latd': 44.567426946666664, 'lat_direction': 'N', 'timestamp': '040818.00', 'lond': 123.275057505, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034503', 'antenna_altitude': '50.403', 'geo_sep': '', 'latitude': '4434.0456168', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.13468347583}
2{'age_gps_data': '0.75', 'easting': 2279609.9827637775, 'latd': 44.5674313, 'lat_direction': 'N', 'timestamp': '040820.00', 'lond': 123.27505705, 'gps_qual': '4', 'ref_station_id': '0244*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034230', 'antenna_altitude': '50.444', 'geo_sep': '', 'latitude': '4434.0458780', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.61688928027}
3{'age_gps_data': '0.62', 'easting': 2279610.028612931, 'latd': 44.567435895, 'lat_direction': 'N', 'timestamp': '040821.00', 'lond': 123.27505669333334, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034016', 'antenna_altitude': '50.455', 'geo_sep': '', 'latitude': '4434.0461537', 'num_sats': '06', 'horizontal_dil': '1.7', 'altitude_units': 'M', 'northing': 103881.12620092742}
