1{'age_gps_data': '0.32', 'easting': 2279609.947242414, 'latd': 44.567426915, 'lat_direction': 'N', 'timestamp': '035040.00', 'lond': 123.27505728666667, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034372', 'antenna_altitude': '50.408', 'geo_sep': '', 'latitude': '4434.0456149', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.13057123218}
3{'age_gps_data': '0.72', 'easting': 2279610.0334817725, 'latd': 44.567435853333336, 'lat_direction': 'N', 'timestamp': '035046.00', 'lond': 123.27505663, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033978', 'antenna_altitude': '50.450', 'geo_sep': '', 'latitude': '4434.0461512', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12140098866}
1{'age_gps_data': '0.77', 'easting': 2279609.945050356, 'latd': 44.56742693, 'lat_direction': 'N', 'timestamp': '035044.00', 'lond': 123.275057315, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034389', 'antenna_altitude': '50.413', 'geo_sep': '', 'latitude': '4434.0456158', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.13231430575}
2{'age_gps_data': '0.40', 'easting': 2279609.9936451297, 'latd': 44.56743130833333, 'lat_direction': 'N', 'timestamp': '035046.00', 'lond': 123.27505691333333, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034148', 'antenna_altitude': '50.460', 'geo_sep': '', 'latitude': '4434.0458785', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.61744190007}
1{'age_gps_data': '0.48', 'easting': 2279609.94840142, 'latd': 44.56742690666667, 'lat_direction': 'N', 'timestamp': '035045.00', 'lond': 123.27505727166667, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034363', 'antenna_altitude': '50.419', 'geo_sep': '', 'latitude': '4434.0456144', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12960487884}
3{'age_gps_data': '0.54', 'easting': 2279610.034843049, 'latd': 44.56743586333333, 'lat_direction': 'N', 'timestamp': '035047.00', 'lond': 123.27505661333333, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033968', 'antenna_altitude': '50.451', 'geo_sep': '', 'latitude': '4434.0461518', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.1224660445}
2{'age_gps_data': '0.78', 'easting': 2279609.9951705164, 'latd': 44.567431326666664, 'lat_direction': 'N', 'timestamp': '035047.00', 'lond': 123.275056895, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034137', 'antenna_altitude': '50.451', 'geo_sep': '', 'latitude': '4434.0458796', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.61942784488}
3{'age_gps_data': '0.26', 'easting': 2279610.032839295, 'latd': 44.56743585833333, 'lat_direction': 'N', 'timestamp': '035048.00', 'lond': 123.27505663833334, 'gps_qual': '4', 'ref_station_id': '0244*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033983', 'antenna_altitude': '50.444', 'geo_sep': '', 'latitude': '4434.0461515', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12197898235}
2{'age_gps_data': '0.47', 'easting': 2279609.994451719, 'latd': 44.56743131166667, 'lat_direction': 'N', 'timestamp': '035048.00', 'lond': 123.27505690333334, 'gps_qual': '4', 'ref_station_id': '0244*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034142', 'antenna_altitude': '50.460', 'geo_sep': '', 'latitude': '4434.0458787', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.61778479535}
1{'age_gps_data': '0.73', 'easting': 2279609.947001983, 'latd': 44.56742688666667, 'lat_direction': 'N', 'timestamp': '035046.00', 'lond': 123.27505728833333, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034373', 'antenna_altitude': '50.414', 'geo_sep': '', 'latitude': '4434.0456132', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12742930092}
3{'age_gps_data': '0.43', 'easting': 2279610.028498451, 'latd': 44.567435865, 'lat_direction': 'N', 'timestamp': '035049.00', 'lond': 123.27505669333334, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034016', 'antenna_altitude': '50.417', 'geo_sep': '', 'latitude': '4434.0461519', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12286936492}
2{'age_gps_data': '0.68', 'easting': 2279609.992718947, 'latd': 44.56743130833333, 'lat_direction': 'N', 'timestamp': '035049.00', 'lond': 123.275056925, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034155', 'antenna_altitude': '50.445', 'geo_sep': '', 'latitude': '4434.0458785', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.61747372523}
1{'age_gps_data': '0.53', 'easting': 2279609.9483569, 'latd': 44.567426895, 'lat_direction': 'N', 'timestamp': '035047.00', 'lond': 123.27505727166667, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034363', 'antenna_altitude': '50.415', 'geo_sep': '', 'latitude': '4434.0456137', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12830927037}
3{'age_gps_data': '0.74', 'easting': 2279610.033544124, 'latd': 44.567435835, 'lat_direction': 'N', 'timestamp': '035050.00', 'lond': 123.27505662833333, 'gps_qual': '4', 'ref_station_id': '0244*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033977', 'antenna_altitude': '50.441', 'geo_sep': '', 'latitude': '4434.0461501', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.11936048698}
2{'age_gps_data': '0.44', 'easting': 2279609.991313153, 'latd': 44.56743128666667, 'lat_direction': 'N', 'timestamp': '035050.00', 'lond': 123.27505694166666, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034165', 'antenna_altitude': '50.441', 'geo_sep': '', 'latitude': '4434.0458772', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.61511306185}
1{'age_gps_data': '0.40', 'easting': 2279609.946169952, 'latd': 44.567426876666666, 'lat_direction': 'N', 'timestamp': '035048.00', 'lond': 123.27505729833334, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034379', 'antenna_altitude': '50.414', 'geo_sep': '', 'latitude': '4434.0456126', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12634606007}
3{'age_gps_data': '0.47', 'easting': 2279610.0310174837, 'latd': 44.567435831666664, 'lat_direction': 'N', 'timestamp': '035051.00', 'lond': 123.27505666, 'gps_qual': '4', 'ref_station_id': '0244*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033996', 'antenna_altitude': '50.442', 'geo_sep': '', 'latitude': '4434.0461499', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.11907669622}
1{'age_gps_data': '0.65', 'easting': 2279609.9443303123, 'latd': 44.56742688, 'lat_direction': 'N', 'timestamp': '035049.00', 'lond': 123.27505732166667, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034393', 'antenna_altitude': '50.393', 'geo_sep': '', 'latitude': '4434.0456128', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12677988503}
2{'age_gps_data': '0.71', 'easting': 2279609.992132463, 'latd': 44.567431293333335, 'lat_direction': 'N', 'timestamp': '035051.00', 'lond': 123.27505693166667, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034159', 'antenna_altitude': '50.448', 'geo_sep': '', 'latitude': '4434.0458776', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.61582612991}
3{'age_gps_data': '0.74', 'easting': 2279610.0342184016, 'latd': 44.56743583833333, 'lat_direction': 'N', 'timestamp': '035052.00', 'lond': 123.27505662, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033972', 'antenna_altitude': '50.446', 'geo_sep': '', 'latitude': '4434.0461503', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.11970792618}
1{'age_gps_data': '0.34', 'easting': 2279609.943989367, 'latd': 44.56742686, 'lat_direction': 'N', 'timestamp': '035050.00', 'lond': 123.275057325, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034395', 'antenna_altitude': '50.400', 'geo_sep': '', 'latitude': '4434.0456116', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12456793431}
2{'age_gps_data': '0.51', 'easting': 2279609.9936566018, 'latd': 44.56743127666667, 'lat_direction': 'N', 'timestamp': '035052.00', 'lond': 123.27505691166667, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034147', 'antenna_altitude': '50.459', 'geo_sep': '', 'latitude': '4434.0458766', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.61392070353}
3{'age_gps_data': '1.74', 'easting': 2279610.0364346514, 'latd': 44.567435795, 'lat_direction': 'N', 'timestamp': '035053.00', 'lond': 123.27505659, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033954', 'antenna_altitude': '50.475', 'geo_sep': '', 'latitude': '4434.0461477', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.11481383163}
1{'age_gps_data': '0.62', 'easting': 2279609.946409137, 'latd': 44.56742687, 'lat_direction': 'N', 'timestamp': '035051.00', 'lond': 123.275057295, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034377', 'antenna_altitude': '50.401', 'geo_sep': '', 'latitude': '4434.0456122', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12559661921}
2{'age_gps_data': '0.68', 'easting': 2279609.989908604, 'latd': 44.5674313, 'lat_direction': 'N', 'timestamp': '035053.00', 'lond': 123.27505696, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034176', 'antenna_altitude': '50.441', 'geo_sep': '', 'latitude': '4434.0458780', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.61664376874}
3{'age_gps_data': '0.05', 'easting': 2279610.033518684, 'latd': 44.56743582833333, 'lat_direction': 'N', 'timestamp': '035054.00', 'lond': 123.27505662833333, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033977', 'antenna_altitude': '50.469', 'geo_sep': '', 'latitude': '4434.0461497', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.11862013862}
1{'age_gps_data': '0.40', 'easting': 2279609.945255243, 'latd': 44.567426845, 'lat_direction': 'N', 'timestamp': '035052.00', 'lond': 123.27505730833333, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034385', 'antenna_altitude': '50.401', 'geo_sep': '', 'latitude': '4434.0456107', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12285668775}
2{'age_gps_data': '0.29', 'easting': 2279609.9937265613, 'latd': 44.567431295, 'lat_direction': 'N', 'timestamp': '035054.00', 'lond': 123.27505691166667, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034147', 'antenna_altitude': '50.462', 'geo_sep': '', 'latitude': '4434.0458777', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.6159566585}
3{'age_gps_data': '1.05', 'easting': 2279610.03620819, 'latd': 44.567435805, 'lat_direction': 'N', 'timestamp': '035055.00', 'lond': 123.27505659333333, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033956', 'antenna_altitude': '50.494', 'geo_sep': '', 'latitude': '4434.0461483', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.11593344714}
1{'age_gps_data': '0.71', 'easting': 2279609.9442921523, 'latd': 44.56742687, 'lat_direction': 'N', 'timestamp': '035053.00', 'lond': 123.27505732166667, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034393', 'antenna_altitude': '50.406', 'geo_sep': '', 'latitude': '4434.0456122', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12566936295}
2{'age_gps_data': '0.64', 'easting': 2279609.9906910025, 'latd': 44.56743133166667, 'lat_direction': 'N', 'timestamp': '035055.00', 'lond': 123.27505695166667, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034171', 'antenna_altitude': '50.457', 'geo_sep': '', 'latitude': '4434.0458799', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62013768684}
3{'age_gps_data': '2.05', 'easting': 2279610.036951179, 'latd': 44.56743579166667, 'lat_direction': 'N', 'timestamp': '035056.00', 'lond': 123.27505658333334, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033950', 'antenna_altitude': '50.505', 'geo_sep': '', 'latitude': '4434.0461475', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.11442547012}
1{'age_gps_data': '0.38', 'easting': 2279609.947820044, 'latd': 44.567426858333334, 'lat_direction': 'N', 'timestamp': '035054.00', 'lond': 123.27505727666667, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034366', 'antenna_altitude': '50.420', 'geo_sep': '', 'latitude': '4434.0456115', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12425099872}
2{'age_gps_data': '0.20', 'easting': 2279609.9901681147, 'latd': 44.56743133333333, 'lat_direction': 'N', 'timestamp': '035056.00', 'lond': 123.27505695833334, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034175', 'antenna_altitude': '50.438', 'geo_sep': '', 'latitude': '4434.0458800', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62034096103}
3{'age_gps_data': '3.05', 'easting': 2279610.0328368004, 'latd': 44.567435788333334, 'lat_direction': 'N', 'timestamp': '035057.00', 'lond': 123.275056635, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033981', 'antenna_altitude': '50.501', 'geo_sep': '', 'latitude': '4434.0461473', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.11419623997}
1{'age_gps_data': '0.71', 'easting': 2279609.9434359292, 'latd': 44.56742688833333, 'lat_direction': 'N', 'timestamp': '035055.00', 'lond': 123.27505733333334, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034400', 'antenna_altitude': '50.410', 'geo_sep': '', 'latitude': '4434.0456133', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12773714401}
2{'age_gps_data': '0.55', 'easting': 2279609.9837548085, 'latd': 44.56743135166667, 'lat_direction': 'N', 'timestamp': '035057.00', 'lond': 123.27505704, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034224', 'antenna_altitude': '50.434', 'geo_sep': '', 'latitude': '4434.0458811', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62259969581}
3{'age_gps_data': '0.43', 'easting': 2279610.0339931888, 'latd': 44.56743588333333, 'lat_direction': 'N', 'timestamp': '035058.00', 'lond': 123.275056625, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033975', 'antenna_altitude': '50.438', 'geo_sep': '', 'latitude': '4434.0461530', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12471891288}
1{'age_gps_data': '0.70', 'easting': 2279609.9435936804, 'latd': 44.567426895, 'lat_direction': 'N', 'timestamp': '035056.00', 'lond': 123.27505733166667, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034399', 'antenna_altitude': '50.392', 'geo_sep': '', 'latitude': '4434.0456137', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12847294565}
2{'age_gps_data': '0.32', 'easting': 2279609.990357668, 'latd': 44.567431348333336, 'lat_direction': 'N', 'timestamp': '035058.00', 'lond': 123.27505695666666, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034174', 'antenna_altitude': '50.429', 'geo_sep': '', 'latitude': '4434.0458809', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62200219557}
3{'age_gps_data': '0.74', 'easting': 2279610.0241143373, 'latd': 44.567435895, 'lat_direction': 'N', 'timestamp': '035059.00', 'lond': 123.27505675, 'gps_qual': '4', 'ref_station_id': '0244*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034050', 'antenna_altitude': '50.413', 'geo_sep': '', 'latitude': '4434.0461537', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12635550927}
2{'age_gps_data': '0.62', 'easting': 2279609.982028397, 'latd': 44.56743135, 'lat_direction': 'N', 'timestamp': '035059.00', 'lond': 123.27505706166667, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034237', 'antenna_altitude': '50.402', 'geo_sep': '', 'latitude': '4434.0458810', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62247371208}
1{'age_gps_data': '0.71', 'easting': 2279609.9364373824, 'latd': 44.56742692666667, 'lat_direction': 'N', 'timestamp': '035057.00', 'lond': 123.27505742333334, 'gps_qual': '4', 'ref_station_id': '0244*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034454', 'antenna_altitude': '50.373', 'geo_sep': '', 'latitude': '4434.0456156', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.13223965559}
3{'age_gps_data': '0.50', 'easting': 2279610.027705832, 'latd': 44.5674359, 'lat_direction': 'N', 'timestamp': '035100.00', 'lond': 123.275056705, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034023', 'antenna_altitude': '50.410', 'geo_sep': '', 'latitude': '4434.0461540', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12678801548}
1{'age_gps_data': '0.57', 'easting': 2279609.9428061713, 'latd': 44.56742689666667, 'lat_direction': 'N', 'timestamp': '035058.00', 'lond': 123.27505734166667, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034405', 'antenna_altitude': '50.377', 'geo_sep': '', 'latitude': '4434.0456138', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12868531048}
2{'age_gps_data': '0.27', 'easting': 2279609.987346301, 'latd': 44.56743135666667, 'lat_direction': 'N', 'timestamp': '035100.00', 'lond': 123.275056995, 'gps_qual': '4', 'ref_station_id': '0244*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034197', 'antenna_altitude': '50.405', 'geo_sep': '', 'latitude': '4434.0458814', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62303219922}
3{'age_gps_data': '0.72', 'easting': 2279610.030049281, 'latd': 44.56743589, 'lat_direction': 'N', 'timestamp': '035101.00', 'lond': 123.275056675, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034005', 'antenna_altitude': '50.436', 'geo_sep': '', 'latitude': '4434.0461534', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12559565715}
