1{'age_gps_data': '0.75', 'easting': 2279609.942194244, 'latd': 44.567426875, 'lat_direction': 'N', 'timestamp': '034808.00', 'lond': 123.27505734833333, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034409', 'antenna_altitude': '50.430', 'geo_sep': '', 'latitude': '4434.0456125', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12629736774}
3{'age_gps_data': '0.62', 'easting': 2279610.0433580065, 'latd': 44.567435945, 'lat_direction': 'N', 'timestamp': '034815.00', 'lond': 123.27505651, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033906', 'antenna_altitude': '50.512', 'geo_sep': '', 'latitude': '4434.0461567', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.13125341944}
1{'age_gps_data': '0.50', 'easting': 2279609.9411611934, 'latd': 44.56742688166667, 'lat_direction': 'N', 'timestamp': '034812.00', 'lond': 123.27505736166667, 'gps_qual': '4', 'ref_station_id': '0244*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034417', 'antenna_altitude': '50.416', 'geo_sep': '', 'latitude': '4434.0456129', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12707408797}
2{'age_gps_data': '0.32', 'easting': 2279609.997932477, 'latd': 44.567431391666666, 'lat_direction': 'N', 'timestamp': '034816.00', 'lond': 123.27505686333333, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034118', 'antenna_altitude': '50.472', 'geo_sep': '', 'latitude': '4434.0458835', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62655985076}
3{'age_gps_data': '0.41', 'easting': 2279610.0404586224, 'latd': 44.567435913333334, 'lat_direction': 'N', 'timestamp': '034816.00', 'lond': 123.275056545, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033927', 'antenna_altitude': '50.496', 'geo_sep': '', 'latitude': '4434.0461548', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12783224601}
1{'age_gps_data': '0.73', 'easting': 2279609.942938483, 'latd': 44.56742689666667, 'lat_direction': 'N', 'timestamp': '034813.00', 'lond': 123.27505734, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034404', 'antenna_altitude': '50.422', 'geo_sep': '', 'latitude': '4434.0456138', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12868076377}
2{'age_gps_data': '0.71', 'easting': 2279609.9895790135, 'latd': 44.56743142166667, 'lat_direction': 'N', 'timestamp': '034817.00', 'lond': 123.27505697, 'gps_qual': '4', 'ref_station_id': '0244*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034182', 'antenna_altitude': '50.431', 'geo_sep': '', 'latitude': '4434.0458853', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.6301823929}
3{'age_gps_data': '0.76', 'easting': 2279610.032489376, 'latd': 44.56743594, 'lat_direction': 'N', 'timestamp': '034817.00', 'lond': 123.27505664666667, 'gps_qual': '4', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033988', 'antenna_altitude': '50.450', 'geo_sep': '', 'latitude': '4434.0461564', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.13107097242}
1{'age_gps_data': '0.71', 'easting': 2279609.9461521213, 'latd': 44.56742690666667, 'lat_direction': 'N', 'timestamp': '034814.00', 'lond': 123.2750573, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034380', 'antenna_altitude': '50.434', 'geo_sep': '', 'latitude': '4434.0456144', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12968217023}
2{'age_gps_data': '0.49', 'easting': 2279609.995866372, 'latd': 44.567431405, 'lat_direction': 'N', 'timestamp': '034818.00', 'lond': 123.27505689, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034134', 'antenna_altitude': '50.473', 'geo_sep': '', 'latitude': '4434.0458843', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.6281132903}
3{'age_gps_data': '0.58', 'easting': 2279610.0353239123, 'latd': 44.56743592, 'lat_direction': 'N', 'timestamp': '034818.00', 'lond': 123.27505661, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033966', 'antenna_altitude': '50.482', 'geo_sep': '', 'latitude': '4434.0461552', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12874990515}
1{'age_gps_data': '0.38', 'easting': 2279609.9425415485, 'latd': 44.56742689666667, 'lat_direction': 'N', 'timestamp': '034815.00', 'lond': 123.275057345, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034407', 'antenna_altitude': '50.417', 'geo_sep': '', 'latitude': '4434.0456138', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12869440299}
2{'age_gps_data': '0.75', 'easting': 2279609.9957785807, 'latd': 44.567431416666665, 'lat_direction': 'N', 'timestamp': '034819.00', 'lond': 123.27505689166667, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034135', 'antenna_altitude': '50.464', 'geo_sep': '', 'latitude': '4434.0458850', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62941344548}
3{'age_gps_data': '0.41', 'easting': 2279610.0366533888, 'latd': 44.567435921666664, 'lat_direction': 'N', 'timestamp': '034819.00', 'lond': 123.27505659333333, 'gps_qual': '4', 'ref_station_id': '0244*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033956', 'antenna_altitude': '50.474', 'geo_sep': '', 'latitude': '4434.0461553', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.1288895281}
1{'age_gps_data': '0.54', 'easting': 2279609.9420046927, 'latd': 44.56742686, 'lat_direction': 'N', 'timestamp': '034816.00', 'lond': 123.27505735, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034410', 'antenna_altitude': '50.414', 'geo_sep': '', 'latitude': '4434.0456116', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12463613227}
2{'age_gps_data': '0.57', 'easting': 2279610.000409484, 'latd': 44.567431416666665, 'lat_direction': 'N', 'timestamp': '034820.00', 'lond': 123.27505683333334, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034100', 'antenna_altitude': '50.496', 'geo_sep': '', 'latitude': '4434.0458850', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62925431691}
3{'age_gps_data': '0.76', 'easting': 2279610.0401570885, 'latd': 44.56743593833333, 'lat_direction': 'N', 'timestamp': '034820.00', 'lond': 123.27505655, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033930', 'antenna_altitude': '50.500', 'geo_sep': '', 'latitude': '4434.0461563', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.13062218763}
1{'age_gps_data': '0.32', 'easting': 2279609.935208417, 'latd': 44.56742691666667, 'lat_direction': 'N', 'timestamp': '034817.00', 'lond': 123.27505743833333, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034463', 'antenna_altitude': '50.375', 'geo_sep': '', 'latitude': '4434.0456150', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.1311700521}
2{'age_gps_data': '0.16', 'easting': 2279609.991740519, 'latd': 44.56743143333333, 'lat_direction': 'N', 'timestamp': '034821.00', 'lond': 123.27505694333334, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034166', 'antenna_altitude': '50.433', 'geo_sep': '', 'latitude': '4434.0458860', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.63140525576}
3{'age_gps_data': '0.62', 'easting': 2279610.0338188517, 'latd': 44.567435941666666, 'lat_direction': 'N', 'timestamp': '034821.00', 'lond': 123.27505663, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033978', 'antenna_altitude': '50.453', 'geo_sep': '', 'latitude': '4434.0461565', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.13121059444}
1{'age_gps_data': '0.73', 'easting': 2279609.9393724296, 'latd': 44.56742689833333, 'lat_direction': 'N', 'timestamp': '034818.00', 'lond': 123.275057385, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034431', 'antenna_altitude': '50.408', 'geo_sep': '', 'latitude': '4434.0456139', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12898860779}
2{'age_gps_data': '0.44', 'easting': 2279609.998727594, 'latd': 44.567431426666666, 'lat_direction': 'N', 'timestamp': '034822.00', 'lond': 123.275056855, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034113', 'antenna_altitude': '50.472', 'geo_sep': '', 'latitude': '4434.0458856', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.63042394258}
3{'age_gps_data': '0.39', 'easting': 2279610.04283512, 'latd': 44.56743594666667, 'lat_direction': 'N', 'timestamp': '034822.00', 'lond': 123.27505651666667, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033910', 'antenna_altitude': '50.496', 'geo_sep': '', 'latitude': '4434.0461568', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.1314566927}
1{'age_gps_data': '0.67', 'easting': 2279609.9399143965, 'latd': 44.567426901666664, 'lat_direction': 'N', 'timestamp': '034819.00', 'lond': 123.27505737833333, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034427', 'antenna_altitude': '50.400', 'geo_sep': '', 'latitude': '4434.0456141', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12934059557}
2{'age_gps_data': '0.71', 'easting': 2279609.9951806217, 'latd': 44.56743143333333, 'lat_direction': 'N', 'timestamp': '034823.00', 'lond': 123.2750569, 'gps_qual': '4', 'ref_station_id': '0244*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034140', 'antenna_altitude': '50.453', 'geo_sep': '', 'latitude': '4434.0458860', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.63128704671}
3{'age_gps_data': '0.76', 'easting': 2279610.0352806384, 'latd': 44.56743594333334, 'lat_direction': 'N', 'timestamp': '034823.00', 'lond': 123.27505661166667, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033967', 'antenna_altitude': '50.466', 'geo_sep': '', 'latitude': '4434.0461566', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.13134567067}
1{'age_gps_data': '0.40', 'easting': 2279609.9436318404, 'latd': 44.567426905, 'lat_direction': 'N', 'timestamp': '034820.00', 'lond': 123.27505733166667, 'gps_qual': '4', 'ref_station_id': '0244*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034399', 'antenna_altitude': '50.434', 'geo_sep': '', 'latitude': '4434.0456143', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.12958346587}
2{'age_gps_data': '0.65', 'easting': 2279609.9969197507, 'latd': 44.56743143833334, 'lat_direction': 'N', 'timestamp': '034824.00', 'lond': 123.27505687833333, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034127', 'antenna_altitude': '50.459', 'geo_sep': '', 'latitude': '4434.0458863', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.63178320229}
3{'age_gps_data': '0.72', 'easting': 2279610.038991724, 'latd': 44.567435945, 'lat_direction': 'N', 'timestamp': '034824.00', 'lond': 123.275056565, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033939', 'antenna_altitude': '50.477', 'geo_sep': '', 'latitude': '4434.0461567', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.13140345458}
1{'age_gps_data': '0.66', 'easting': 2279609.9383966154, 'latd': 44.56742692, 'lat_direction': 'N', 'timestamp': '034821.00', 'lond': 123.27505739833333, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034439', 'antenna_altitude': '50.384', 'geo_sep': '', 'latitude': '4434.0456152', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.1314311102}
2{'age_gps_data': '0.34', 'easting': 2279609.9894467024, 'latd': 44.56743142166667, 'lat_direction': 'N', 'timestamp': '034825.00', 'lond': 123.27505697166667, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034183', 'antenna_altitude': '50.422', 'geo_sep': '', 'latitude': '4434.0458853', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.63018693868}
3{'age_gps_data': '0.47', 'easting': 2279610.03098307, 'latd': 44.56743592666667, 'lat_direction': 'N', 'timestamp': '034825.00', 'lond': 123.275056665, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033999', 'antenna_altitude': '50.435', 'geo_sep': '', 'latitude': '4434.0461556', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12964028865}
1{'age_gps_data': '0.50', 'easting': 2279609.9467767677, 'latd': 44.56742693166667, 'lat_direction': 'N', 'timestamp': '034822.00', 'lond': 123.27505729333333, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034376', 'antenna_altitude': '50.423', 'geo_sep': '', 'latitude': '4434.0456159', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.13244028762}
2{'age_gps_data': '0.63', 'easting': 2279609.9972848874, 'latd': 44.56743143, 'lat_direction': 'N', 'timestamp': '034826.00', 'lond': 123.27505687333333, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034124', 'antenna_altitude': '50.452', 'geo_sep': '', 'latitude': '4434.0458858', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.63084412925}
3{'age_gps_data': '0.74', 'easting': 2279610.038027382, 'latd': 44.567435935, 'lat_direction': 'N', 'timestamp': '034826.00', 'lond': 123.27505657666667, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033946', 'antenna_altitude': '50.461', 'geo_sep': '', 'latitude': '4434.0461561', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.13032475952}
1{'age_gps_data': '0.73', 'easting': 2279609.9389449432, 'latd': 44.567426925, 'lat_direction': 'N', 'timestamp': '034823.00', 'lond': 123.27505739166666, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034435', 'antenna_altitude': '50.398', 'geo_sep': '', 'latitude': '4434.0456155', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.13196818344}
2{'age_gps_data': '0.77', 'easting': 2279609.9904975877, 'latd': 44.567431385, 'lat_direction': 'N', 'timestamp': '034827.00', 'lond': 123.27505695666666, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034174', 'antenna_altitude': '50.435', 'geo_sep': '', 'latitude': '4434.0458831', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62607410643}
3{'age_gps_data': '0.58', 'easting': 2279610.0296281534, 'latd': 44.56743591833333, 'lat_direction': 'N', 'timestamp': '034827.00', 'lond': 123.27505668166667, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034009', 'antenna_altitude': '50.434', 'geo_sep': '', 'latitude': '4434.0461551', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12876032013}
1{'age_gps_data': '0.71', 'easting': 2279609.9421204217, 'latd': 44.567426925, 'lat_direction': 'N', 'timestamp': '034824.00', 'lond': 123.27505735166666, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034411', 'antenna_altitude': '50.409', 'geo_sep': '', 'latitude': '4434.0456155', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.13185906783}
2{'age_gps_data': '0.61', 'easting': 2279609.990277483, 'latd': 44.56743139666666, 'lat_direction': 'N', 'timestamp': '034828.00', 'lond': 123.27505696, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034176', 'antenna_altitude': '50.435', 'geo_sep': '', 'latitude': '4434.0458838', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62737880927}
3{'age_gps_data': '0.31', 'easting': 2279610.035379904, 'latd': 44.5674359, 'lat_direction': 'N', 'timestamp': '034828.00', 'lond': 123.27505660833333, 'gps_qual': '4', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033965', 'antenna_altitude': '50.465', 'geo_sep': '', 'latitude': '4434.0461540', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12652431801}
1{'age_gps_data': '0.43', 'easting': 2279609.935195697, 'latd': 44.567426913333335, 'lat_direction': 'N', 'timestamp': '034825.00', 'lond': 123.27505743833333, 'gps_qual': '4', 'ref_station_id': '0244*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034463', 'antenna_altitude': '50.375', 'geo_sep': '', 'latitude': '4434.0456148', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.13079987839}
2{'age_gps_data': '0.34', 'easting': 2279609.992765964, 'latd': 44.56743139, 'lat_direction': 'N', 'timestamp': '034829.00', 'lond': 123.27505692833333, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034157', 'antenna_altitude': '50.456', 'geo_sep': '', 'latitude': '4434.0458834', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62655207887}
3{'age_gps_data': '0.76', 'easting': 2279610.033495741, 'latd': 44.56743589166667, 'lat_direction': 'N', 'timestamp': '034829.00', 'lond': 123.27505663166667, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033979', 'antenna_altitude': '50.467', 'geo_sep': '', 'latitude': '4434.0461535', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.1256625345}
1{'age_gps_data': '0.74', 'easting': 2279609.941061928, 'latd': 44.567426925, 'lat_direction': 'N', 'timestamp': '034826.00', 'lond': 123.275057365, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034419', 'antenna_altitude': '50.396', 'geo_sep': '', 'latitude': '4434.0456155', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.1318954397}
2{'age_gps_data': '0.71', 'easting': 2279609.9900637413, 'latd': 44.56743141, 'lat_direction': 'N', 'timestamp': '034830.00', 'lond': 123.27505696333333, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034178', 'antenna_altitude': '50.446', 'geo_sep': '', 'latitude': '4434.0458846', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103880.62886859663}
3{'age_gps_data': '0.56', 'easting': 2279610.032513568, 'latd': 44.567435911666664, 'lat_direction': 'N', 'timestamp': '034830.00', 'lond': 123.275056645, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5033987', 'antenna_altitude': '50.462', 'geo_sep': '', 'latitude': '4434.0461547', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M', 'northing': 103881.12791994866}
