1{'age_gps_data': '0.35', 'easting': 2279610.8383571426, 'latd': 44.567430693333336, 'lat_direction': 'N', 'timestamp': '024402.00', 'lond': 123.27504624333334, 'gps_qual': '2', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027746', 'antenna_altitude': '51.991', 'geo_sep': '', 'latitude': '4434.0458416', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M', 'northing': 103880.52003812883}
3{'age_gps_data': '', 'easting': 2279612.0913904216, 'latd': 44.567472208333335, 'lat_direction': 'N', 'timestamp': '024408.00', 'lond': 123.275032455, 'gps_qual': '1', 'ref_station_id': '*0D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5019473', 'antenna_altitude': '43.719', 'geo_sep': '', 'latitude': '4434.0483325', 'num_sats': '10', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103885.09275489766}
2{'age_gps_data': '0.36', 'easting': 2279611.053319706, 'latd': 44.567460223333335, 'lat_direction': 'N', 'timestamp': '024408.00', 'lond': 123.275044955, 'gps_qual': '2', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5026973', 'antenna_altitude': '54.099', 'geo_sep': '', 'latitude': '4434.0476134', 'num_sats': '07', 'horizontal_dil': '1.1', 'altitude_units': 'M', 'northing': 103883.79589352291}
1{'age_gps_data': '0.11', 'easting': 2279610.7869233517, 'latd': 44.56743098, 'lat_direction': 'N', 'timestamp': '024406.00', 'lond': 123.275046905, 'gps_qual': '2', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5028143', 'antenna_altitude': '52.075', 'geo_sep': '', 'latitude': '4434.0458588', 'num_sats': '07', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103880.55367803387}
3{'age_gps_data': '', 'easting': 2279611.0489520556, 'latd': 44.567476623333334, 'lat_direction': 'N', 'timestamp': '024409.00', 'lond': 123.27504579833334, 'gps_qual': '1', 'ref_station_id': '*0F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027479', 'antenna_altitude': '47.006', 'geo_sep': '', 'latitude': '4434.0485974', 'num_sats': '11', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103885.6194492178}
1{'age_gps_data': '0.51', 'easting': 2279610.6542199343, 'latd': 44.56743094666667, 'lat_direction': 'N', 'timestamp': '024407.00', 'lond': 123.275048575, 'gps_qual': '2', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029145', 'antenna_altitude': '52.128', 'geo_sep': '', 'latitude': '4434.0458568', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M', 'northing': 103880.55453188531}
2{'age_gps_data': '0.12', 'easting': 2279611.057494455, 'latd': 44.56746121333333, 'lat_direction': 'N', 'timestamp': '024409.00', 'lond': 123.27504495, 'gps_qual': '2', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5026970', 'antenna_altitude': '54.200', 'geo_sep': '', 'latitude': '4434.0476728', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M', 'northing': 103883.90582150593}
3{'age_gps_data': '', 'easting': 2279610.9723561797, 'latd': 44.567476973333335, 'lat_direction': 'N', 'timestamp': '024410.00', 'lond': 123.27504678, 'gps_qual': '1', 'ref_station_id': '*00\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5028068', 'antenna_altitude': '47.259', 'geo_sep': '', 'latitude': '4434.0486184', 'num_sats': '11', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103885.66099535115}
2{'age_gps_data': '0.42', 'easting': 2279611.057319507, 'latd': 44.56746213833333, 'lat_direction': 'N', 'timestamp': '024410.00', 'lond': 123.27504499666667, 'gps_qual': '2', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5026998', 'antenna_altitude': '54.318', 'geo_sep': '', 'latitude': '4434.0477283', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M', 'northing': 103884.00867204089}
1{'age_gps_data': '0.07', 'easting': 2279610.638675877, 'latd': 44.56743093, 'lat_direction': 'N', 'timestamp': '024408.00', 'lond': 123.27504877, 'gps_qual': '2', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029262', 'antenna_altitude': '52.136', 'geo_sep': '', 'latitude': '4434.0458558', 'num_sats': '06', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103880.5532129556}
3{'age_gps_data': '', 'easting': 2279610.7546962863, 'latd': 44.56747676333333, 'lat_direction': 'N', 'timestamp': '024411.00', 'lond': 123.27504951166667, 'gps_qual': '1', 'ref_station_id': '*05\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029707', 'antenna_altitude': '47.647', 'geo_sep': '', 'latitude': '4434.0486058', 'num_sats': '11', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103885.64512610063}
1{'age_gps_data': '0.49', 'easting': 2279610.6372739444, 'latd': 44.56743084, 'lat_direction': 'N', 'timestamp': '024409.00', 'lond': 123.27504878333333, 'gps_qual': '2', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029270', 'antenna_altitude': '52.150', 'geo_sep': '', 'latitude': '4434.0458504', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.54325463343}
2{'age_gps_data': '0.08', 'easting': 2279611.0593406036, 'latd': 44.56746280666667, 'lat_direction': 'N', 'timestamp': '024411.00', 'lond': 123.27504500333333, 'gps_qual': '2', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027002', 'antenna_altitude': '54.410', 'geo_sep': '', 'latitude': '4434.0477684', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M', 'northing': 103884.08291007858}
1{'age_gps_data': '0.04', 'easting': 2279610.640590469, 'latd': 44.567431085, 'lat_direction': 'N', 'timestamp': '024410.00', 'lond': 123.27504875333334, 'gps_qual': '2', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029252', 'antenna_altitude': '52.154', 'geo_sep': '', 'latitude': '4434.0458651', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.57038057316}
3{'age_gps_data': '', 'easting': 2279610.7681245967, 'latd': 44.567476815, 'lat_direction': 'N', 'timestamp': '024412.00', 'lond': 123.275049345, 'gps_qual': '1', 'ref_station_id': '*0B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029607', 'antenna_altitude': '47.621', 'geo_sep': '', 'latitude': '4434.0486089', 'num_sats': '11', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103885.65040914621}
2{'age_gps_data': '0.46', 'easting': 2279611.0530452756, 'latd': 44.56746330666667, 'lat_direction': 'N', 'timestamp': '024412.00', 'lond': 123.27504510666667, 'gps_qual': '2', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027064', 'antenna_altitude': '54.513', 'geo_sep': '', 'latitude': '4434.0477984', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M', 'northing': 103884.13871803228}
3{'age_gps_data': '', 'easting': 2279610.84566887, 'latd': 44.56747744166667, 'lat_direction': 'N', 'timestamp': '024413.00', 'lond': 123.27504839833334, 'gps_qual': '1', 'ref_station_id': '*0D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029039', 'antenna_altitude': '47.681', 'geo_sep': '', 'latitude': '4434.0486465', 'num_sats': '11', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103885.71741941385}
1{'age_gps_data': '0.47', 'easting': 2279610.6334506334, 'latd': 44.567431225, 'lat_direction': 'N', 'timestamp': '024411.00', 'lond': 123.27504885, 'gps_qual': '2', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029310', 'antenna_altitude': '52.189', 'geo_sep': '', 'latitude': '4434.0458735', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.58619157039}
2{'age_gps_data': '0.40', 'easting': 2279611.0580902114, 'latd': 44.567464316666666, 'lat_direction': 'N', 'timestamp': '024413.00', 'lond': 123.27504509166667, 'gps_qual': '2', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027055', 'antenna_altitude': '54.635', 'geo_sep': '', 'latitude': '4434.0478590', 'num_sats': '07', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103884.25083977915}
1{'age_gps_data': '0.17', 'easting': 2279610.620139411, 'latd': 44.5674311, 'lat_direction': 'N', 'timestamp': '024412.00', 'lond': 123.27504901166667, 'gps_qual': '2', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029407', 'antenna_altitude': '52.218', 'geo_sep': '', 'latitude': '4434.0458660', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.57275106199}
3{'age_gps_data': '', 'easting': 2279610.840877599, 'latd': 44.567477538333335, 'lat_direction': 'N', 'timestamp': '024414.00', 'lond': 123.27504846333333, 'gps_qual': '1', 'ref_station_id': '*0F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029078', 'antenna_altitude': '47.738', 'geo_sep': '', 'latitude': '4434.0486523', 'num_sats': '11', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103885.72833176795}
2{'age_gps_data': '0.04', 'easting': 2279611.0533417244, 'latd': 44.56746508333333, 'lat_direction': 'N', 'timestamp': '024414.00', 'lond': 123.27504518833334, 'gps_qual': '2', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027113', 'antenna_altitude': '54.753', 'geo_sep': '', 'latitude': '4434.0479050', 'num_sats': '07', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103884.33624345437}
1{'age_gps_data': '1.17', 'easting': 2279610.6289938204, 'latd': 44.56743151333333, 'lat_direction': 'N', 'timestamp': '024413.00', 'lond': 123.27504892, 'gps_qual': '2', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029352', 'antenna_altitude': '52.221', 'geo_sep': '', 'latitude': '4434.0458908', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.61840255838}
3{'age_gps_data': '', 'easting': 2279610.591651204, 'latd': 44.567499395, 'lat_direction': 'N', 'timestamp': '024415.00', 'lond': 123.27505265333333, 'gps_qual': '1', 'ref_station_id': '*08\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5031592', 'antenna_altitude': '51.062', 'geo_sep': '', 'latitude': '4434.0499637', 'num_sats': '12', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103888.16699135862}
2{'age_gps_data': '0.40', 'easting': 2279611.052711356, 'latd': 44.56746595833334, 'lat_direction': 'N', 'timestamp': '024415.00', 'lond': 123.27504523833333, 'gps_qual': '2', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027143', 'antenna_altitude': '54.871', 'geo_sep': '', 'latitude': '4434.0479575', 'num_sats': '07', 'horizontal_dil': '1.3', 'altitude_units': 'M', 'northing': 103884.43355047423}
3{'age_gps_data': '', 'easting': 2279610.2084619687, 'latd': 44.567518045, 'lat_direction': 'N', 'timestamp': '024416.00', 'lond': 123.27505837666666, 'gps_qual': '1', 'ref_station_id': '*0D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5035026', 'antenna_altitude': '53.033', 'geo_sep': '', 'latitude': '4434.0510827', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103890.25372653455}
2{'age_gps_data': '0.14', 'easting': 2279611.034750769, 'latd': 44.567464961666666, 'lat_direction': 'N', 'timestamp': '024416.00', 'lond': 123.27504541666667, 'gps_qual': '2', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027250', 'antenna_altitude': '54.781', 'geo_sep': '', 'latitude': '4434.0478977', 'num_sats': '06', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103884.32335497718}
1{'age_gps_data': '0.25', 'easting': 2279610.622886916, 'latd': 44.56743182, 'lat_direction': 'N', 'timestamp': '024414.00', 'lond': 123.27504901166667, 'gps_qual': '2', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029407', 'antenna_altitude': '52.272', 'geo_sep': '', 'latitude': '4434.0459092', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.6527086068}
3{'age_gps_data': '', 'easting': 2279609.780375415, 'latd': 44.567530338333334, 'lat_direction': 'N', 'timestamp': '024417.00', 'lond': 123.27506436, 'gps_qual': '1', 'ref_station_id': '*01\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5038616', 'antenna_altitude': '54.457', 'geo_sep': '', 'latitude': '4434.0518203', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103891.63524952903}
1{'age_gps_data': '0.04', 'easting': 2279610.6173107484, 'latd': 44.567431815, 'lat_direction': 'N', 'timestamp': '024415.00', 'lond': 123.27504908166667, 'gps_qual': '2', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029449', 'antenna_altitude': '52.290', 'geo_sep': '', 'latitude': '4434.0459089', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.65234429948}
2{'age_gps_data': '1.14', 'easting': 2279611.0265646502, 'latd': 44.56746403, 'lat_direction': 'N', 'timestamp': '024417.00', 'lond': 123.275045475, 'gps_qual': '2', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027285', 'antenna_altitude': '54.666', 'geo_sep': '', 'latitude': '4434.0478418', 'num_sats': '06', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103884.22005052306}
3{'age_gps_data': '', 'easting': 2279609.8102531214, 'latd': 44.56752540833333, 'lat_direction': 'N', 'timestamp': '024418.00', 'lond': 123.27506374666666, 'gps_qual': '1', 'ref_station_id': '*0D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5038248', 'antenna_altitude': '53.893', 'geo_sep': '', 'latitude': '4434.0515245', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103891.08608934283}
1{'age_gps_data': '0.40', 'easting': 2279610.6191909257, 'latd': 44.567432065, 'lat_direction': 'N', 'timestamp': '024416.00', 'lond': 123.27504907, 'gps_qual': '2', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029442', 'antenna_altitude': '52.311', 'geo_sep': '', 'latitude': '4434.0459239', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.68007550854}
2{'age_gps_data': '0.33', 'easting': 2279611.020146083, 'latd': 44.56746248666666, 'lat_direction': 'N', 'timestamp': '024418.00', 'lond': 123.27504548166667, 'gps_qual': '2', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027289', 'antenna_altitude': '54.500', 'geo_sep': '', 'latitude': '4434.0477492', 'num_sats': '05', 'horizontal_dil': '3.0', 'altitude_units': 'M', 'northing': 103884.04867823329}
3{'age_gps_data': '', 'easting': 2279609.8122704118, 'latd': 44.567524203333335, 'lat_direction': 'N', 'timestamp': '024419.00', 'lond': 123.27506366333333, 'gps_qual': '1', 'ref_station_id': '*0E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5038198', 'antenna_altitude': '53.832', 'geo_sep': '', 'latitude': '4434.0514522', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103890.95204418525}
1{'age_gps_data': '0.06', 'easting': 2279610.613330934, 'latd': 44.56743222833333, 'lat_direction': 'N', 'timestamp': '024417.00', 'lond': 123.27504915166666, 'gps_qual': '2', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029491', 'antenna_altitude': '52.335', 'geo_sep': '', 'latitude': '4434.0459337', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.69843680505}
2{'age_gps_data': '0.12', 'easting': 2279611.003683313, 'latd': 44.567460911666664, 'lat_direction': 'N', 'timestamp': '024419.00', 'lond': 123.27504561333333, 'gps_qual': '2', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027368', 'antenna_altitude': '54.354', 'geo_sep': '', 'latitude': '4434.0476547', 'num_sats': '05', 'horizontal_dil': '3.0', 'altitude_units': 'M', 'northing': 103883.87413027883}
3{'age_gps_data': '', 'easting': 2279610.076395438, 'latd': 44.567513428333335, 'lat_direction': 'N', 'timestamp': '024420.00', 'lond': 123.27505981833333, 'gps_qual': '1', 'ref_station_id': '*01\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5035891', 'antenna_altitude': '52.578', 'geo_sep': '', 'latitude': '4434.0508057', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103889.74496853258}
1{'age_gps_data': '0.49', 'easting': 2279610.6118561835, 'latd': 44.56743257, 'lat_direction': 'N', 'timestamp': '024418.00', 'lond': 123.27504918666666, 'gps_qual': '2', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029512', 'antenna_altitude': '52.380', 'geo_sep': '', 'latitude': '4434.0459542', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.73647509702}
2{'age_gps_data': '1.12', 'easting': 2279610.997068715, 'latd': 44.567459525, 'lat_direction': 'N', 'timestamp': '024420.00', 'lond': 123.27504563, 'gps_qual': '2', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027378', 'antenna_altitude': '54.197', 'geo_sep': '', 'latitude': '4434.0475715', 'num_sats': '05', 'horizontal_dil': '3.0', 'altitude_units': 'M', 'northing': 103883.72018343583}
3{'age_gps_data': '', 'easting': 2279610.2299496015, 'latd': 44.56751282333333, 'lat_direction': 'N', 'timestamp': '024421.00', 'lond': 123.275057855, 'gps_qual': '1', 'ref_station_id': '*0E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5034713', 'antenna_altitude': '52.565', 'geo_sep': '', 'latitude': '4434.0507694', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103889.67242620047}
1{'age_gps_data': '0.19', 'easting': 2279610.608150089, 'latd': 44.567432708333335, 'lat_direction': 'N', 'timestamp': '024419.00', 'lond': 123.27504924, 'gps_qual': '2', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029544', 'antenna_altitude': '52.403', 'geo_sep': '', 'latitude': '4434.0459625', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.7519827988}
2{'age_gps_data': '0.29', 'easting': 2279610.993280675, 'latd': 44.567458601666665, 'lat_direction': 'N', 'timestamp': '024421.00', 'lond': 123.27504563333333, 'gps_qual': '2', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027380', 'antenna_altitude': '54.092', 'geo_sep': '', 'latitude': '4434.0475161', 'num_sats': '06', 'horizontal_dil': '3.0', 'altitude_units': 'M', 'northing': 103883.61765438225}
3{'age_gps_data': '', 'easting': 2279610.1435136707, 'latd': 44.56752169, 'lat_direction': 'N', 'timestamp': '024422.00', 'lond': 123.27505937, 'gps_qual': '1', 'ref_station_id': '*01\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5035622', 'antenna_altitude': '53.705', 'geo_sep': '', 'latitude': '4434.0513014', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103890.66122131795}
1{'age_gps_data': '1.19', 'easting': 2279610.6061015725, 'latd': 44.567433038333334, 'lat_direction': 'N', 'timestamp': '024420.00', 'lond': 123.27504928166667, 'gps_qual': '2', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5029569', 'antenna_altitude': '52.442', 'geo_sep': '', 'latitude': '4434.0459823', 'num_sats': '07', 'horizontal_dil': '1.2', 'altitude_units': 'M', 'northing': 103880.78874366824}
2{'age_gps_data': '0.08', 'easting': 2279610.980659806, 'latd': 44.56745734, 'lat_direction': 'N', 'timestamp': '024422.00', 'lond': 123.27504573166667, 'gps_qual': '2', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5027439', 'antenna_altitude': '53.968', 'geo_sep': '', 'latitude': '4434.0474404', 'num_sats': '05', 'horizontal_dil': '3.0', 'altitude_units': 'M', 'northing': 103883.4778118357}
3{'age_gps_data': '', 'easting': 2279610.1508005997, 'latd': 44.567520375, 'lat_direction': 'N', 'timestamp': '024423.00', 'lond': 123.275059215, 'gps_qual': '1', 'ref_station_id': '*0E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.5035529', 'antenna_altitude': '53.544', 'geo_sep': '', 'latitude': '4434.0512225', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103890.51476492453}
